"ant1","ant2","space","weight","duration","weightHH","durationHH"
4,72,1,14,9.66755437850952,4,3.83358025550842
4,73,1,2,5.99950075149536,1,0.99988579750061
4,74,1,1,0.666560173034668,1,0.666560173034668
4,75,1,2,2.00023818016052,0,0
4,76,1,1,0.167053937911987,0,0
4,77,1,8,18.1665921211243,1,0.1666419506073
4,78,1,21,46.8354144096375,15,39.167774438858
4,78,2,49,234.502069234848,18,61.8331270217896
4,79,1,20,31.333065032959,9,23.9986493587494
4,80,1,26,56.833066701889,9,18.666384935379
4,81,1,11,14.8332328796387,0,0
4,82,1,3,10.8338820934296,1,8.83388900756836
4,83,1,5,4.50058841705322,0,0
4,84,1,12,21.8333792686462,6,17.5000312328339
4,86,1,1,1.16665983200073,0,0
4,87,1,1,19.3334019184113,1,19.3334019184113
4,88,1,3,4.66707825660706,2,4.00049114227295
4,89,1,12,14.6661217212677,5,3.16621088981628
4,90,1,2,2.50039196014404,1,1.99999094009399
4,91,1,3,1.83292889595032,2,0.666245937347412
4,92,1,1,0.333335161209106,0,0
4,93,1,1,0.666666030883789,0,0
4,94,1,5,4.83354163169861,2,1.99969601631165
4,95,1,2,1.1665940284729,0,0
4,96,1,2,1.16693520545959,1,0.833250999450684
4,98,1,1,0.833345890045166,1,0.833345890045166
4,99,1,8,13.6670639514923,5,7.50037288665771
4,99,2,36,73.4987514019012,13,33.4997124671936
4,100,1,3,3.666659116745,0,0
4,101,1,6,4.50015664100647,3,1.8332679271698
4,102,1,7,6.16830492019653,2,1.66707801818848
4,103,1,19,15.0017147064209,8,5.33444881439209
4,104,1,54,125.499274015427,14,46.6674757003784
4,105,2,390,1447.84150028229,266,1252.17275476456
4,106,1,15,33.6663882732391,3,3.49985885620117
