"ant1","ant2","weightHH"
64,76,99
66,76,80
67,76,98
68,76,202
69,76,195
70,76,148
71,76,308
72,76,44
74,76,163
75,76,165
1,77,7
3,77,41
4,77,1
5,77,19
6,77,71
7,77,155
8,77,96
9,77,125
10,77,19
11,77,118
12,77,14
13,77,42
14,77,9
15,77,47
16,77,206
17,77,42
18,77,29
19,77,3
20,77,64
21,77,15
22,77,135
23,77,45
24,77,136
25,77,105
26,77,12
28,77,3
29,77,3
31,77,150
32,77,2
33,77,244
34,77,140
35,77,11
36,77,163
37,77,16
38,77,1
39,77,25
40,77,21
41,77,83
43,77,7
44,77,2
45,77,8
46,77,6
47,77,38
48,77,17
49,77,6
50,77,11
51,77,37
52,77,122
53,77,25
54,77,13
55,77,60
56,77,267
57,77,47
59,77,91
60,77,50
61,77,87
62,77,86
63,77,58
64,77,91
66,77,52
67,77,73
68,77,248
69,77,114
70,77,65
71,77,193
72,77,38
74,77,68
75,77,187
76,77,156
1,78,67
3,78,43
4,78,33
5,78,159
6,78,107
7,78,35
8,78,34
9,78,59
10,78,82
11,78,37
12,78,104
13,78,113
14,78,75
15,78,78
16,78,28
17,78,95
18,78,94
19,78,43
20,78,98
21,78,3
22,78,8
23,78,58
24,78,23
25,78,24
26,78,73
28,78,40
29,78,47
31,78,40
32,78,33
33,78,65
34,78,46
35,78,85
36,78,50
37,78,118
38,78,34
39,78,18
40,78,48
41,78,98
43,78,56
44,78,41
45,78,84
46,78,28
47,78,83
48,78,47
49,78,75
50,78,24
51,78,24
52,78,32
53,78,83
54,78,34
55,78,27
56,78,55
57,78,53
59,78,80
60,78,7
61,78,19
62,78,20
63,78,92
64,78,61
66,78,96
67,78,53
68,78,21
69,78,78
70,78,93
71,78,37
72,78,65
74,78,102
75,78,102
76,78,58
77,78,68
1,79,96
3,79,51
4,79,9
5,79,133
6,79,51
7,79,21
8,79,45
9,79,83
10,79,179
11,79,85
12,79,61
13,79,103
14,79,86
15,79,173
16,79,73
17,79,147
18,79,194
19,79,24
20,79,85
21,79,14
22,79,77
23,79,183
24,79,47
25,79,29
26,79,172
28,79,12
29,79,18
31,79,61
32,79,13
33,79,29
34,79,49
35,79,128
36,79,78
37,79,104
38,79,17
39,79,39
40,79,67
41,79,53
43,79,55
44,79,102
45,79,226
46,79,124
47,79,121
48,79,226
49,79,243
50,79,13
51,79,199
52,79,52
53,79,266
54,79,61
55,79,79
56,79,32
57,79,108
59,79,55
60,79,9
61,79,67
62,79,41
63,79,156
64,79,54
66,79,177
67,79,25
68,79,53
69,79,36
70,79,109
71,79,40
72,79,61
74,79,122
75,79,109
76,79,90
77,79,61
78,79,98
1,80,18
3,80,236
4,80,9
5,80,101
6,80,87
7,80,147
8,80,94
9,80,288
10,80,84
11,80,158
12,80,97
13,80,115
14,80,38
15,80,105
16,80,108
17,80,202
18,80,91
19,80,10
20,80,141
21,80,112
22,80,71
23,80,51
24,80,88
25,80,47
26,80,43
28,80,61
29,80,7
31,80,62
32,80,5
33,80,69
34,80,328
35,80,21
36,80,86
37,80,62
38,80,6
39,80,17
40,80,39
41,80,218
43,80,18
44,80,13
45,80,49
46,80,13
47,80,120
48,80,72
49,80,58
50,80,16
51,80,106
52,80,60
53,80,75
54,80,97
55,80,437
56,80,71
57,80,127
59,80,115
60,80,30
61,80,32
62,80,45
63,80,225
64,80,112
66,80,306
67,80,65
68,80,107
69,80,75
70,80,169
71,80,109
72,80,83
74,80,122
75,80,138
76,80,149
77,80,77
78,80,89
79,80,224
1,81,9
3,81,85
4,81,0
5,81,24
6,81,53
7,81,221
8,81,87
9,81,140
10,81,15
11,81,137
12,81,107
13,81,33
14,81,23
15,81,13
16,81,270
17,81,53
18,81,46
19,81,11
20,81,36
21,81,25
22,81,95
23,81,33
24,81,73
25,81,78
26,81,12
28,81,23
29,81,3
31,81,65
32,81,6
33,81,192
34,81,254
35,81,5
36,81,343
37,81,5
38,81,3
39,81,25
40,81,29
41,81,70
43,81,7
44,81,6
45,81,12
46,81,14
47,81,131
48,81,69
49,81,10
50,81,22
51,81,106
52,81,72
53,81,24
54,81,92
55,81,31
56,81,156
57,81,118
59,81,81
60,81,168
61,81,136
62,81,104
63,81,72
64,81,92
66,81,64
67,81,116
68,81,399
69,81,214
70,81,66
71,81,72
72,81,80
74,81,45
75,81,193
76,81,78
77,81,103
78,81,21
79,81,43
80,81,126
1,82,5
3,82,384
4,82,1
5,82,22
6,82,49
7,82,188
8,82,62
9,82,315
10,82,20
11,82,71
12,82,39
13,82,34
14,82,28
15,82,111
16,82,292
17,82,32
18,82,26
19,82,2
20,82,46
21,82,59
22,82,46
23,82,128
24,82,92
25,82,78
26,82,28
28,82,20
29,82,1
31,82,20
32,82,6
33,82,179
34,82,181
35,82,3
36,82,143
37,82,40
38,82,7
39,82,23
40,82,17
41,82,65
43,82,9
44,82,9
45,82,21
46,82,21
47,82,44
48,82,21
49,82,7
50,82,12
51,82,56
52,82,50
53,82,19
54,82,30
55,82,97
56,82,80
57,82,91
59,82,345
60,82,37
61,82,36
62,82,86
63,82,113
64,82,78
66,82,346
67,82,348
68,82,577
69,82,106
70,82,125
71,82,170
72,82,32
74,82,27
75,82,127
76,82,131
77,82,148
78,82,39
79,82,88
80,82,128
81,82,505
1,83,19
3,83,324
4,83,0
5,83,98
6,83,99
7,83,139
8,83,210
9,83,152
10,83,34
11,83,105
12,83,53
13,83,178
14,83,69
15,83,130
16,83,273
17,83,226
18,83,139
19,83,3
20,83,236
21,83,122
22,83,174
23,83,25
24,83,122
25,83,85
26,83,74
28,83,15
29,83,3
31,83,86
32,83,1
33,83,95
34,83,244
35,83,47
36,83,120
37,83,46
38,83,8
39,83,41
40,83,44
41,83,124
43,83,19
44,83,31
45,83,61
46,83,13
47,83,114
48,83,37
49,83,70
50,83,8
51,83,35
52,83,160
53,83,114
54,83,44
55,83,161
56,83,160
57,83,199
59,83,199
60,83,51
61,83,41
62,83,83
63,83,156
64,83,231
66,83,197
67,83,105
68,83,86
69,83,135
70,83,159
71,83,129
72,83,108
74,83,79
75,83,204
76,83,187
77,83,110
78,83,41
79,83,143
80,83,297
81,83,176
82,83,94
1,84,10
3,84,50
4,84,6
5,84,33
6,84,43
7,84,133
8,84,147
9,84,199
10,84,15
11,84,106
12,84,24
13,84,39
14,84,27
15,84,17
16,84,331
17,84,36
18,84,19
19,84,4
20,84,27
21,84,62
22,84,106
23,84,43
24,84,131
25,84,35
26,84,12
28,84,8
29,84,3
31,84,30
32,84,17
33,84,146
34,84,116
35,84,9
36,84,137
37,84,16
38,84,3
39,84,3
40,84,45
41,84,43
43,84,24
44,84,0
45,84,15
46,84,10
47,84,64
48,84,37
49,84,14
50,84,6
51,84,22
52,84,77
53,84,7
54,84,8
55,84,22
56,84,152
57,84,70
59,84,53
60,84,126
61,84,136
62,84,92
63,84,40
64,84,51
66,84,58
67,84,115
68,84,460
69,84,287
70,84,45
71,84,304
72,84,47
74,84,55
75,84,243
76,84,150
77,84,180
78,84,41
79,84,49
80,84,68
81,84,152
82,84,162
83,84,97
1,85,7
3,85,42
5,85,27
6,85,46
7,85,187
8,85,156
9,85,136
10,85,13
11,85,154
12,85,17
13,85,42
14,85,12
15,85,18
16,85,252
17,85,59
18,85,33
19,85,3
20,85,58
21,85,20
22,85,102
23,85,22
24,85,176
25,85,75
26,85,4
28,85,3
29,85,1
31,85,55
32,85,5
33,85,237
34,85,102
35,85,13
36,85,135
37,85,4
38,85,4
39,85,18
40,85,7
41,85,48
43,85,8
44,85,2
45,85,15
46,85,4
47,85,19
48,85,5
49,85,6
50,85,1
51,85,25
52,85,75
53,85,12
54,85,13
55,85,16
56,85,253
57,85,143
59,85,136
60,85,66
61,85,136
62,85,109
63,85,56
64,85,188
66,85,68
67,85,123
68,85,301
69,85,200
70,85,39
71,85,135
72,85,86
74,85,72
75,85,242
76,85,212
77,85,259
78,85,28
79,85,23
80,85,77
81,85,169
82,85,245
83,85,129
84,85,262
1,86,6
3,86,136
4,86,0
5,86,49
6,86,93
7,86,194
8,86,188
9,86,162
10,86,16
11,86,242
12,86,28
13,86,68
14,86,11
15,86,35
16,86,224
17,86,60
18,86,37
19,86,4
20,86,56
21,86,46
22,86,154
23,86,19
24,86,190
25,86,23
26,86,18
28,86,11
29,86,5
31,86,71
32,86,8
33,86,295
34,86,331
35,86,15
36,86,89
37,86,16
38,86,7
39,86,31
40,86,14
41,86,93
43,86,17
44,86,23
45,86,23
46,86,7
47,86,78
48,86,10
49,86,23
50,86,9
51,86,60
52,86,122
53,86,28
54,86,12
55,86,127
56,86,241
57,86,127
59,86,115
60,86,324
61,86,141
62,86,222
63,86,69
64,86,133
66,86,104
67,86,249
68,86,247
69,86,259
70,86,114
71,86,281
72,86,48
74,86,116
75,86,337
76,86,229
77,86,289
78,86,26
79,86,52
80,86,164
81,86,234
82,86,168
83,86,243
84,86,391
85,86,309
1,87,14
3,87,60
4,87,1
5,87,59
6,87,144
7,87,108
8,87,158
9,87,258
10,87,32
11,87,387
12,87,75
13,87,162
14,87,37
15,87,135
16,87,87
17,87,133
18,87,105
19,87,5
20,87,144
21,87,13
22,87,408
23,87,33
24,87,183
25,87,138
26,87,20
28,87,1
29,87,2
31,87,402
32,87,7
33,87,116
34,87,189
35,87,32
36,87,262
37,87,11
38,87,3
39,87,14
40,87,30
41,87,65
43,87,27
44,87,11
45,87,36
46,87,4
47,87,108
48,87,50
49,87,13
50,87,10
51,87,62
52,87,212
53,87,31
54,87,29
55,87,85
56,87,330
57,87,304
59,87,166
60,87,76
61,87,143
62,87,108
63,87,101
64,87,230
66,87,104
67,87,85
68,87,83
69,87,154
70,87,61
71,87,70
72,87,226
74,87,126
75,87,106
76,87,74
77,87,88
78,87,43
79,87,65
80,87,111
81,87,113
82,87,78
83,87,158
84,87,88
85,87,101
86,87,135
1,88,8
3,88,56
4,88,2
5,88,29
6,88,79
7,88,287
8,88,94
9,88,152
10,88,31
11,88,131
12,88,67
13,88,45
14,88,46
15,88,41
16,88,173
17,88,60
18,88,40
19,88,0
20,88,42
21,88,44
22,88,168
23,88,20
24,88,179
25,88,38
26,88,13
28,88,11
29,88,11
31,88,37
32,88,1
33,88,98
34,88,183
35,88,12
36,88,118
37,88,4
38,88,3
39,88,28
40,88,15
41,88,97
43,88,20
44,88,2
45,88,26
46,88,1
47,88,66
48,88,45
49,88,20
50,88,16
51,88,50
52,88,129
53,88,15
54,88,23
55,88,74
56,88,122
57,88,117
59,88,159
60,88,67
61,88,122
62,88,163
63,88,115
64,88,98
66,88,104
67,88,180
68,88,133
69,88,225
70,88,65
71,88,193
72,88,94
74,88,68
75,88,387
76,88,243
77,88,423
78,88,55
79,88,40
80,88,126
81,88,127
82,88,114
83,88,199
84,88,219
85,88,224
86,88,683
87,88,103
1,89,13
3,89,98
4,89,5
5,89,92
6,89,59
7,89,130
8,89,147
9,89,130
10,89,22
11,89,180
12,89,40
13,89,160
14,89,14
15,89,46
16,89,65
17,89,126
18,89,55
19,89,13
20,89,149
21,89,49
22,89,149
23,89,47
24,89,158
25,89,41
26,89,18
28,89,8
29,89,3
31,89,318
32,89,5
33,89,152
34,89,133
35,89,35
36,89,55
37,89,12
38,89,6
39,89,7
40,89,25
41,89,39
43,89,16
44,89,11
45,89,31
46,89,12
47,89,185
48,89,31
49,89,14
50,89,11
51,89,112
52,89,104
53,89,40
54,89,39
55,89,83
56,89,137
57,89,113
59,89,106
60,89,82
61,89,182
62,89,120
63,89,121
64,89,121
66,89,235
67,89,86
68,89,58
69,89,94
70,89,116
71,89,62
72,89,111
74,89,118
75,89,163
76,89,126
77,89,80
78,89,59
79,89,54
80,89,251
81,89,123
82,89,75
83,89,170
84,89,90
85,89,138
86,89,156
87,89,155
88,89,92
1,90,2
3,90,67
4,90,1
5,90,34
6,90,149
7,90,294
8,90,169
9,90,103
10,90,21
11,90,340
12,90,38
13,90,134
14,90,55
15,90,99
16,90,98
17,90,58
18,90,85
19,90,1
20,90,76
21,90,13
22,90,351
23,90,45
24,90,447
25,90,32
26,90,4
28,90,14
29,90,1
31,90,319
32,90,5
33,90,98
34,90,63
35,90,10
36,90,176
37,90,18
38,90,4
39,90,30
40,90,31
41,90,64
43,90,33
44,90,4
45,90,28
46,90,12
47,90,44
48,90,13
49,90,11
50,90,2
51,90,41
52,90,328
53,90,21
54,90,7
55,90,72
56,90,519
57,90,310
59,90,141
60,90,304
61,90,418
62,90,392
63,90,71
64,90,246
66,90,73
67,90,166
68,90,125
69,90,111
70,90,53
71,90,85
72,90,117
74,90,173
75,90,161
76,90,139
77,90,192
78,90,63
79,90,27
80,90,110
81,90,156
82,90,72
83,90,127
84,90,158
85,90,158
86,90,221
87,90,368
88,90,193
89,90,204
1,91,4
3,91,35
4,91,2
5,91,13
6,91,101
7,91,146
8,91,80
9,91,181
10,91,0
11,91,205
12,91,48
13,91,33
14,91,9
15,91,46
16,91,97
17,91,51
18,91,19
19,91,1
20,91,41
21,91,42
22,91,275
23,91,37
24,91,67
25,91,57
26,91,4
28,91,4
29,91,3
31,91,18
32,91,1
33,91,203
34,91,130
35,91,7
36,91,264
37,91,6
38,91,2
39,91,7
40,91,17
41,91,74
43,91,4
44,91,1
45,91,7
46,91,5
47,91,29
48,91,12
49,91,1
50,91,9
51,91,5
52,91,34
53,91,10
54,91,18
55,91,57
56,91,162
57,91,81
59,91,112
60,91,67
61,91,63
62,91,96
63,91,49
64,91,51
66,91,46
67,91,70
68,91,284
69,91,99
70,91,28
71,91,288
72,91,58
74,91,23
75,91,210
76,91,182
77,91,329
78,91,26
79,91,51
80,91,113
81,91,74
82,91,172
83,91,97
84,91,347
85,91,270
86,91,311
87,91,112
88,91,335
89,91,63
90,91,121
1,92,5
3,92,43
4,92,0
5,92,72
6,92,222
7,92,286
8,92,194
9,92,92
10,92,77
11,92,240
12,92,18
13,92,404
14,92,102
15,92,87
16,92,53
17,92,121
18,92,113
19,92,2
20,92,142
21,92,7
22,92,533
23,92,36
24,92,669
25,92,25
26,92,4
28,92,1
29,92,6
31,92,598
32,92,8
33,92,93
34,92,118
35,92,16
36,92,198
37,92,9
38,92,1
39,92,15
40,92,36
41,92,37
43,92,15
44,92,5
45,92,14
46,92,0
47,92,77
48,92,7
49,92,20
50,92,10
51,92,101
52,92,499
53,92,31
54,92,7
55,92,19
56,92,381
57,92,570
59,92,147
60,92,250
61,92,665
62,92,250
63,92,64
64,92,362
66,92,140
67,92,88
68,92,85
69,92,130
70,92,46
71,92,76
72,92,199
74,92,95
75,92,119
76,92,85
77,92,172
78,92,47
79,92,40
80,92,52
81,92,147
82,92,37
83,92,147
84,92,54
85,92,206
86,92,224
87,92,164
88,92,187
89,92,238
90,92,368
91,92,32
1,93,3
3,93,68
4,93,0
5,93,76
6,93,103
7,93,558
8,93,166
9,93,81
10,93,9
11,93,395
12,93,29
13,93,115
14,93,9
15,93,62
16,93,92
17,93,76
18,93,55
19,93,3
20,93,102
21,93,11
22,93,398
23,93,39
24,93,495
25,93,17
26,93,15
28,93,4
29,93,1
31,93,344
32,93,1
33,93,174
34,93,140
35,93,6
36,93,364
37,93,14
38,93,3
39,93,13
40,93,15
41,93,51
43,93,14
44,93,10
45,93,30
46,93,7
47,93,37
48,93,25
49,93,9
50,93,4
51,93,46
52,93,580
53,93,76
54,93,13
55,93,44
56,93,490
57,93,478
59,93,163
60,93,353
61,93,467
62,93,582
63,93,81
64,93,333
66,93,136
67,93,187
68,93,70
69,93,126
70,93,62
71,93,100
72,93,174
74,93,128
75,93,187
76,93,173
77,93,142
78,93,44
79,93,15
80,93,80
81,93,220
82,93,57
83,93,120
84,93,119
85,93,214
86,93,237
87,93,219
88,93,255
89,93,291
90,93,731
91,93,63
92,93,816
1,94,13
3,94,60
4,94,2
5,94,53
6,94,118
7,94,147
8,94,171
9,94,111
10,94,26
11,94,254
12,94,33
13,94,65
14,94,16
15,94,54
16,94,86
17,94,87
18,94,55
19,94,4
20,94,154
21,94,25
22,94,199
23,94,17
24,94,134
25,94,61
26,94,19
28,94,5
31,94,181
32,94,7
33,94,148
34,94,116
35,94,26
36,94,273
37,94,24
38,94,2
39,94,24
40,94,14
41,94,47
43,94,14
44,94,8
45,94,26
46,94,13
47,94,71
48,94,12
49,94,15
50,94,3
51,94,40
52,94,116
53,94,41
54,94,12
55,94,44
56,94,232
57,94,263
59,94,158
60,94,313
61,94,145
62,94,326
63,94,102
64,94,132
66,94,91
67,94,101
68,94,22
69,94,83
70,94,41
71,94,59
72,94,195
74,94,137
75,94,118
76,94,122
77,94,70
78,94,63
79,94,67
80,94,66
81,94,79
82,94,80
83,94,173
84,94,75
85,94,101
86,94,185
87,94,241
88,94,89
89,94,161
90,94,390
91,94,93
92,94,243
93,94,360
1,95,5
3,95,25
4,95,0
5,95,41
6,95,86
7,95,253
8,95,130
9,95,90
10,95,13
11,95,218
12,95,16
13,95,105
14,95,6
15,95,34
16,95,135
17,95,49
18,95,29
19,95,0
20,95,51
21,95,16
22,95,222
23,95,11
24,95,234
25,95,44
26,95,8
28,95,3
29,95,2
31,95,216
32,95,0
33,95,252
34,95,209
35,95,7
36,95,274
37,95,4
38,95,0
39,95,7
40,95,6
41,95,24
43,95,8
44,95,7
45,95,21
46,95,0
47,95,28
48,95,10
49,95,13
50,95,3
51,95,24
52,95,231
53,95,10
54,95,12
55,95,10
56,95,394
57,95,173
59,95,68
60,95,563
61,95,257
62,95,304
63,95,46
64,95,204
66,95,42
67,95,178
68,95,112
69,95,80
70,95,34
71,95,90
72,95,75
74,95,71
75,95,113
76,95,72
77,95,235
78,95,28
79,95,30
80,95,52
81,95,120
82,95,67
83,95,70
84,95,162
85,95,307
86,95,412
87,95,203
88,95,235
89,95,309
90,95,287
91,95,116
92,95,379
93,95,582
94,95,222
1,96,5
3,96,79
4,96,1
5,96,69
6,96,159
7,96,396
8,96,147
9,96,92
10,96,13
11,96,485
12,96,12
13,96,139
14,96,25
15,96,21
16,96,87
17,96,85
18,96,83
19,96,1
20,96,152
21,96,13
22,96,323
23,96,27
24,96,406
25,96,40
26,96,3
28,96,6
29,96,0
31,96,186
32,96,0
33,96,162
34,96,75
35,96,3
36,96,222
37,96,7
38,96,0
39,96,9
40,96,10
41,96,14
43,96,5
44,96,3
45,96,9
46,96,3
47,96,26
48,96,15
49,96,1
50,96,8
51,96,48
52,96,337
53,96,15
54,96,12
55,96,10
56,96,613
57,96,358
59,96,144
60,96,262
61,96,481
62,96,398
63,96,54
64,96,485
66,96,88
67,96,68
68,96,63
69,96,59
70,96,67
71,96,63
72,96,282
74,96,77
75,96,192
76,96,92
77,96,77
78,96,40
79,96,19
80,96,93
81,96,225
82,96,40
83,96,152
84,96,52
85,96,131
86,96,269
87,96,327
88,96,135
89,96,189
90,96,405
91,96,85
92,96,344
93,96,625
94,96,239
95,96,580
1,97,10
3,97,61
5,97,27
6,97,125
7,97,226
8,97,140
9,97,63
10,97,8
11,97,289
12,97,14
13,97,122
14,97,10
15,97,56
16,97,144
17,97,241
18,97,46
19,97,4
20,97,64
21,97,27
22,97,568
23,97,15
24,97,462
25,97,23
26,97,8
28,97,11
29,97,1
31,97,115
32,97,4
33,97,141
34,97,95
35,97,12
36,97,155
37,97,5
38,97,2
39,97,31
40,97,6
41,97,23
43,97,19
44,97,0
45,97,3
46,97,10
47,97,24
48,97,11
49,97,1
50,97,4
51,97,55
52,97,258
53,97,11
54,97,11
55,97,20
56,97,504
57,97,312
59,97,59
60,97,231
61,97,408
62,97,448
63,97,66
64,97,188
66,97,89
67,97,105
68,97,68
69,97,95
70,97,81
71,97,65
72,97,152
74,97,124
75,97,230
76,97,96
77,97,86
78,97,36
79,97,34
80,97,39
81,97,198
82,97,41
83,97,85
84,97,59
85,97,179
86,97,131
87,97,250
88,97,165
89,97,170
90,97,296
91,97,43
92,97,592
93,97,609
94,97,133
95,97,394
96,97,477
1,98,3
3,98,45
4,98,1
5,98,25
6,98,24
7,98,106
8,98,25
9,98,215
10,98,7
11,98,108
12,98,19
13,98,30
14,98,14
15,98,47
16,98,171
17,98,45
18,98,23
19,98,1
20,98,24
21,98,28
22,98,122
23,98,80
24,98,138
25,98,123
26,98,5
28,98,8
29,98,1
31,98,32
32,98,3
33,98,222
34,98,83
35,98,4
36,98,93
37,98,6
38,98,6
39,98,17
40,98,10
41,98,75
43,98,9
44,98,4
45,98,14
46,98,3
47,98,20
48,98,15
49,98,3
50,98,21
51,98,37
52,98,54
53,98,11
54,98,6
55,98,37
56,98,143
57,98,140
59,98,76
60,98,95
61,98,98
62,98,189
63,98,57
64,98,40
66,98,29
67,98,140
68,98,391
69,98,98
70,98,29
71,98,156
72,98,40
74,98,39
75,98,114
76,98,110
77,98,328
78,98,11
79,98,49
80,98,71
81,98,92
82,98,412
83,98,88
84,98,326
85,98,278
86,98,325
87,98,67
88,98,243
89,98,52
90,98,174
91,98,371
92,98,93
93,98,143
94,98,130
95,98,207
96,98,111
97,98,79
1,100,1
3,100,153
4,100,0
5,100,39
6,100,43
7,100,273
8,100,127
9,100,243
10,100,7
11,100,146
12,100,51
13,100,59
14,100,9
15,100,76
16,100,158
17,100,60
18,100,33
19,100,1
20,100,71
21,100,135
22,100,152
23,100,36
24,100,231
25,100,68
26,100,1
28,100,13
29,100,1
31,100,21
32,100,1
33,100,204
34,100,216
35,100,17
36,100,148
37,100,4
38,100,5
39,100,14
40,100,8
41,100,64
43,100,11
44,100,5
45,100,10
46,100,8
47,100,54
48,100,10
49,100,14
50,100,3
51,100,23
52,100,151
53,100,15
54,100,18
55,100,52
56,100,96
57,100,190
59,100,147
60,100,196
61,100,111
62,100,208
63,100,86
64,100,72
66,100,145
67,100,102
68,100,254
69,100,165
70,100,65
71,100,213
72,100,51
74,100,79
75,100,231
76,100,195
77,100,178
78,100,33
79,100,26
80,100,163
81,100,102
82,100,195
83,100,132
84,100,241
85,100,204
86,100,196
87,100,136
88,100,165
89,100,172
90,100,217
91,100,173
92,100,161
93,100,234
94,100,106
95,100,256
96,100,150
97,100,164
98,100,374
1,101,8
3,101,27
4,101,3
5,101,111
6,101,193
7,101,161
8,101,113
9,101,96
10,101,12
11,101,514
12,101,36
13,101,106
14,101,15
15,101,103
16,101,156
17,101,51
18,101,63
19,101,2
20,101,152
21,101,25
22,101,351
23,101,34
24,101,258
25,101,54
26,101,10
28,101,9
29,101,2
31,101,215
32,101,1
33,101,153
34,101,112
35,101,10
36,101,203
37,101,8
38,101,8
39,101,41
40,101,14
41,101,58
43,101,25
44,101,8
45,101,13
46,101,26
47,101,80
48,101,36
49,101,17
50,101,30
51,101,51
52,101,388
53,101,54
54,101,20
55,101,77
56,101,388
57,101,343
59,101,221
60,101,129
61,101,257
62,101,277
63,101,96
64,101,107
66,101,102
67,101,163
68,101,99
69,101,80
70,101,106
71,101,78
72,101,244
74,101,167
75,101,175
76,101,115
77,101,173
78,101,53
79,101,63
80,101,150
81,101,100
82,101,63
83,101,101
84,101,109
85,101,198
86,101,166
87,101,318
88,101,131
89,101,287
90,101,366
91,101,138
92,101,318
93,101,472
94,101,265
95,101,304
96,101,512
97,101,241
98,101,132
100,101,103
1,102,8
3,102,41
4,102,2
5,102,65
6,102,172
7,102,354
8,102,185
9,102,79
10,102,28
11,102,157
12,102,52
13,102,97
14,102,40
15,102,77
16,102,50
17,102,75
18,102,89
19,102,3
20,102,124
21,102,8
22,102,275
23,102,32
24,102,361
25,102,32
26,102,25
28,102,5
29,102,4
31,102,178
32,102,4
33,102,148
34,102,142
35,102,6
36,102,198
37,102,11
38,102,3
39,102,29
40,102,27
41,102,38
43,102,16
44,102,18
45,102,31
46,102,0
47,102,42
48,102,16
49,102,43
50,102,10
51,102,32
52,102,313
53,102,29
54,102,7
55,102,36
56,102,362
57,102,342
59,102,178
60,102,133
61,102,323
62,102,312
63,102,85
64,102,352
66,102,78
67,102,92
68,102,101
69,102,64
70,102,69
71,102,66
72,102,162
74,102,144
75,102,136
76,102,111
77,102,127
78,102,51
79,102,43
80,102,166
81,102,193
82,102,60
83,102,137
84,102,74
85,102,97
86,102,156
87,102,218
88,102,128
89,102,116
90,102,412
91,102,55
92,102,653
93,102,685
94,102,133
95,102,336
96,102,435
97,102,349
98,102,146
100,102,82
101,102,433
1,103,14
3,103,89
4,103,8
5,103,75
6,103,82
7,103,42
8,103,69
9,103,114
10,103,23
11,103,100
12,103,36
13,103,123
14,103,183
15,103,57
16,103,61
17,103,144
18,103,74
19,103,19
20,103,91
21,103,27
22,103,64
23,103,25
24,103,61
25,103,49
26,103,14
28,103,6
29,103,6
31,103,54
32,103,5
33,103,103
34,103,200
35,103,26
36,103,83
37,103,25
38,103,4
39,103,15
40,103,21
41,103,63
43,103,26
44,103,15
45,103,53
46,103,9
47,103,97
48,103,30
49,103,23
50,103,22
51,103,34
52,103,130
53,103,70
54,103,36
55,103,65
56,103,121
57,103,75
59,103,117
60,103,30
61,103,62
62,103,82
63,103,120
64,103,100
66,103,181
67,103,115
68,103,71
69,103,88
70,103,64
71,103,69
72,103,88
74,103,89
75,103,121
76,103,115
77,103,47
78,103,70
79,103,80
80,103,228
81,103,158
82,103,43
83,103,236
84,103,53
85,103,77
86,103,84
87,103,207
88,103,100
89,103,209
90,103,83
91,103,20
92,103,108
93,103,219
94,103,103
95,103,82
96,103,120
97,103,79
98,103,52
100,103,167
101,103,50
102,103,154
1,104,85
3,104,22
4,104,14
5,104,167
6,104,78
7,104,21
8,104,27
9,104,61
10,104,296
11,104,61
12,104,136
13,104,210
14,104,33
15,104,193
16,104,59
17,104,127
18,104,341
19,104,64
20,104,213
21,104,16
22,104,42
23,104,173
24,104,26
25,104,33
26,104,115
28,104,8
29,104,8
31,104,54
32,104,11
33,104,42
34,104,46
35,104,156
36,104,45
37,104,60
38,104,21
39,104,26
40,104,65
41,104,84
43,104,104
44,104,103
45,104,366
46,104,46
47,104,160
48,104,113
49,104,113
50,104,26
51,104,66
52,104,47
53,104,177
54,104,38
55,104,30
56,104,22
57,104,70
59,104,85
60,104,17
61,104,64
62,104,51
63,104,96
64,104,38
66,104,139
67,104,52
68,104,23
69,104,53
70,104,96
71,104,30
72,104,109
74,104,64
75,104,82
76,104,28
77,104,44
78,104,116
79,104,195
80,104,86
81,104,40
82,104,36
83,104,92
84,104,26
85,104,28
86,104,51
87,104,90
88,104,21
89,104,43
90,104,56
91,104,38
92,104,82
93,104,59
94,104,82
95,104,22
96,104,43
97,104,19
98,104,27
100,104,24
101,104,42
102,104,44
103,104,78
1,105,177
3,105,17
4,105,266
5,105,38
6,105,7
7,105,10
8,105,11
9,105,18
10,105,48
11,105,27
12,105,21
13,105,28
14,105,64
15,105,9
16,105,17
17,105,41
18,105,92
19,105,207
20,105,22
21,105,11
22,105,13
23,105,39
24,105,5
25,105,5
26,105,38
28,105,128
29,105,221
31,105,10
32,105,336
33,105,12
34,105,18
35,105,190
36,105,19
37,105,331
38,105,244
39,105,101
40,105,149
41,105,26
43,105,146
44,105,141
45,105,59
46,105,218
47,105,82
48,105,49
49,105,33
50,105,138
51,105,29
52,105,7
53,105,84
54,105,12
55,105,10
56,105,6
57,105,24
59,105,19
60,105,1
61,105,6
62,105,3
63,105,23
64,105,15
66,105,32
67,105,10
68,105,17
69,105,20
70,105,12
71,105,8
72,105,8
74,105,12
75,105,23
76,105,43
77,105,3
78,105,53
79,105,48
80,105,18
81,105,11
82,105,19
83,105,31
84,105,7
85,105,3
86,105,17
87,105,11
88,105,4
89,105,35
90,105,8
91,105,9
92,105,27
93,105,14
94,105,12
95,105,2
96,105,10
97,105,3
98,105,5
100,105,16
101,105,14
102,105,18
103,105,17
104,105,75
1,106,229
3,106,12
4,106,208
5,106,11
6,106,6
7,106,4
8,106,2
9,106,4
10,106,9
11,106,5
12,106,4
13,106,8
14,106,3
