"ant1","ant2","space","weight","duration","weightHH","durationHH"
35,72,1,165,599.000883102417,80,336.336921215057
35,73,1,37,52.5011179447174,17,29.5012788772583
35,74,1,197,402.498545646667,119,260.665612220764
35,75,1,52,136.501384973526,22,69.3335235118866
35,76,1,25,78.5003287792206,17,71.8332536220551
35,77,1,56,80.8328323364258,23,34.1664226055145
35,78,1,160,400.332343101501,90,183.331519365311
35,79,1,32,38.165755033493,22,27.0002470016479
35,79,2,1133,3775.18284583092,721,3311.01410698891
35,80,1,105,163.663597583771,72,124.830886602402
35,80,2,7,5.3338360786438,5,4.66713500022888
35,81,1,91,184.166213035583,44,106.835458278656
35,81,2,166,334.831696510315,89,127.330218076706
35,82,1,69,139.334883928299,31,99.6670348644257
35,83,1,33,54.6693530082703,23,42.1686441898346
35,83,2,915,2408.69279336929,571,1902.52943325043
35,84,1,31,52.8335106372833,23,45.3342840671539
35,84,2,235,307.164441585541,139,175.832841396332
35,85,1,19,62.8333568572998,6,18.332998752594
35,85,2,78,108.330661535263,60,97.1637742519379
35,86,1,112,227.502824544907,56,130.83429646492
35,87,1,78,149.839048862457,29,61.5001623630524
35,88,1,160,240.002328157425,96,182.17009139061
35,89,1,20,24.9982662200928,7,8.50038886070251
35,90,1,37,103.16584610939,16,61.3324730396271
35,91,1,123,283.998819112778,74,155.498802900314
35,91,2,62,323.170864582062,49,311.169640779495
35,92,1,28,38.4982800483704,14,14.3330502510071
35,93,1,97,214.168625593185,49,80.1656789779663
35,94,1,51,58.3350250720978,32,44.4995212554932
35,95,1,84,118.164001941681,39,54.8311614990234
35,95,2,305,807.834757089615,169,631.833346366882
35,96,1,36,46.1687605381012,17,31.6680066585541
35,97,1,44,94.000529050827,11,15.6668827533722
35,98,1,47,83.6652145385742,22,25.8315315246582
35,99,1,27,39.8335976600647,12,18.5004255771637
35,100,1,37,42.6677448749542,20,26.8341820240021
35,101,1,35,31.331465959549,17,17.3329372406006
35,102,1,68,119.99915599823,39,96.1669690608978
35,102,2,614,1603.51639246941,372,1114.18247699738
35,103,1,18,21.9987733364105,5,2.99991202354431
35,104,1,157,288.830977678299,65,148.665107965469
35,105,1,36,52.5003273487091,25,40.3337466716766
35,106,1,174,320.165098905563,91,192.168077707291
35,106,2,67,54.8332321643829,42,39.6668584346771
35,107,1,30,56.6665709018707,12,16.3343658447266
35,108,1,46,158.498447418213,40,137.498730421066
35,109,1,40,65.0023965835571,20,37.5002393722534
35,110,1,72,178.669832468033,31,116.834007740021
35,110,2,647,2152.67460823059,400,1536.33980298042
35,111,1,12,14.5003521442413,7,10.5003192424774
35,111,2,69,151.668468475342,40,115.333518981934
35,112,1,49,81.6642763614655,27,48.4988400936127
35,113,1,54,90.8334543704987,31,61.4994170665741
35,113,2,187,433.172459602356,107,315.670015573502
35,114,1,74,118.499786376953,31,62.000337600708
35,114,2,31,18.6689078807831,24,13.5017967224121
35,115,1,92,131.001747131348,61,86.8351588249207
35,116,1,35,160.501531124115,21,53.6673047542572
35,117,1,109,353.336496114731,60,222.66704583168
35,117,2,77,125.668291330338,48,99.8341591358185
35,118,1,74,113.167345762253,46,78.3320124149323
35,119,1,44,99.4993305206299,24,49.3323633670807
35,119,2,564,2786.68828415871,343,2283.35265922546
35,120,1,104,140.829993486404,70,104.164158582687
35,121,1,82,148.833669662476,43,88.6684901714325
35,121,2,179,732.83643245697,118,489.335209608078
35,122,1,21,51.5008070468903,15,43.3338670730591
35,122,2,240,588.669299602509,144,329.669373512268
35,123,1,59,123.832573890686,40,99.3322539329529
35,123,2,173,210.997824430466,95,114.998245477676
35,124,1,326,681.169458150864,197,434.501168012619
35,125,1,31,51.8319184780121,17,34.4985971450806
35,125,2,299,416.17435836792,190,336.507253408432
35,126,1,180,450.165068626404,96,247.331129550934
35,126,2,3,2.9999315738678,3,2.9999315738678
35,127,1,61,824.334260702133,30,442.168177366257
36,37,1,14,39.1676752567291,5,13.6671681404114
36,37,2,48,59.3356595039368,24,40.6664755344391
36,38,1,56,177.663330078125,23,98.3317854404449
36,40,1,47,46.8322331905365,11,13.99973487854
36,41,1,115,539.998493909836,35,164.333285808563
36,42,1,37,136.001090288162,12,29.0008833408356
36,43,1,108,301.66658449173,33,57.3317260742188
36,44,1,34,128.997951507568,16,41.6660940647125
36,45,1,17,71.4989926815033,5,7.99930429458618
36,46,1,48,65.6693894863129,27,35.0019490718842
36,47,1,42,67.1660242080688,23,43.3336582183838
36,48,1,22,15.8340814113617,5,2.66737699508667
36,49,1,15,18.4990971088409,4,5.00041389465332
36,50,1,17,31.3322260379791,5,12.8328974246979
36,51,1,78,588.005537986755,37,261.002338171005
36,51,2,284,825.336369991302,185,654.170318365097
36,52,1,111,287.995525836945,45,139.664928913116
36,52,2,44,86.4988918304443,34,67.1658945083618
36,53,1,69,107.168345928192,32,54.6680445671082
36,54,1,142,757.169163942337,51,237.001067876816
36,55,1,12,16.3348770141602,9,11.8345520496368
36,56,1,8,9.50021171569824,2,1.50045609474182
36,57,1,37,55.1677813529968,16,24.9996888637543
36,58,1,24,52.3343374729156,8,15.5001084804535
36,59,1,7,27.4998068809509,5,12.9996340274811
36,59,2,460,1557.01199316978,244,768.842230796814
36,60,1,101,245.661780834198,44,130.49893784523
36,61,1,26,41.6676025390625,9,16.6658699512482
36,62,1,42,76.3333110809326,13,17.8334498405457
36,63,1,6,5.33369874954224,3,1.99994683265686
36,63,2,285,1416.84206986427,93,342.16694521904
36,64,1,7,4.66626334190369,1,0.166190147399902
36,65,1,36,68.0030782222748,15,29.0006184577942
36,66,1,5,6.33404183387756,2,0.666486978530884
36,67,1,61,202.169465303421,16,27.6674709320068
36,68,1,18,16.8344407081604,6,9.33453559875488
36,69,1,24,90.5005118846893,7,38.8336174488068
36,70,1,35,117.834455251694,27,110.000791549683
36,70,2,492,1079.16938638687,264,781.834901094437
36,71,1,113,612.499239206314,53,282.165397882462
36,71,2,224,446.838631629944,91,124.834058523178
36,72,1,101,391.498545885086,47,139.666663646698
36,73,1,29,68.8314182758331,14,45.3322539329529
36,74,1,185,984.33137011528,59,355.001142501831
36,75,1,48,73.5023212432861,10,13.8334627151489
36,76,1,38,86.8350005149841,9,19.8339259624481
36,77,1,25,55.9993646144867,15,38.8325135707855
36,78,1,160,284.501529455185,93,196.835660219193
36,79,1,45,217.9997382164,30,188.833344459534
36,79,2,769,1506.01540470123,448,1158.51059937477
36,80,1,54,375.169478178024,31,353.168232917786
36,81,1,274,1528.99963068962,54,177.498661756516
36,81,2,282,724.171347141266,164,465.500047683716
36,82,1,54,71.1665256023407,22,35.8336319923401
36,83,1,34,92.0005831718445,21,70.3328561782837
36,83,2,677,1779.50483989716,402,1346.66730523109
36,84,1,42,73.499162197113,24,48.3326160907745
36,84,2,221,672.002245664597,137,544.668388605118
36,85,1,4,10.1671938896179,1,2.33332896232605
36,85,2,52,93.1644139289856,26,58.9999656677246
36,86,1,64,194.504959821701,28,82.1692867279053
36,87,1,35,139.666124105453,6,11.1669523715973
36,88,1,72,129.666453838348,43,88.1660885810852
36,89,1,20,84.9998052120209,9,18.8341701030731
36,90,1,62,91.5005819797516,24,48.5012457370758
36,91,1,101,515.66663146019,48,181.667498588562
36,91,2,43,100.999619722366,25,73.0006647109985
36,92,1,46,83.0013477802277,25,52.6668040752411
36,93,1,79,377.16431927681,21,65.6655824184418
36,94,1,81,238.001430749893,21,31.666435956955
36,95,1,48,92.8321666717529,27,61.9993231296539
36,95,2,244,821.503912687302,108,573.004617452621
36,96,1,17,23.6676263809204,12,20.8347482681274
36,97,1,39,54.668653011322,18,42.0007293224335
36,98,1,50,95.1667623519897,19,37.000593662262
36,99,1,83,246.66689825058,43,63.3347518444061
36,100,1,18,14.3353343009949,3,4.3329701423645
36,101,1,9,8.66718792915344,4,2.8338668346405
36,102,1,54,113.833688020706,17,22.3329930305481
36,102,2,458,642.007297515869,266,488.339523077011
36,103,1,57,106.832898139954,14,24.9984247684479
36,104,1,169,1461.99770021439,35,80.4971160888672
36,105,1,32,53.0008697509766,7,14.5003712177277
36,106,1,151,569.169959068298,46,142.167598962784
36,106,2,70,169.834522485733,42,110.333310365677
36,107,1,4,2.66651892662048,2,1.99999022483826
36,108,1,17,16.667219877243,11,14.0004873275757
36,109,1,35,68.9991171360016,10,13.9995095729828
36,110,1,77,139.001558303833,31,63.8348424434662
36,110,2,479,1218.33431792259,225,437.332650899887
36,111,1,8,15.3334429264069,0,0
36,111,2,114,1132.51108789444,42,45.6685321331024
36,112,1,49,106.664678812027,16,36.3332123756409
36,113,1,146,421.501399278641,104,320.167610406876
36,113,2,212,363.504151582718,143,250.837130784988
36,114,1,45,142.500051498413,22,88.332248210907
36,114,2,22,88.1673724651337,8,12.0000727176666
36,115,1,69,165.165297269821,22,47.6679329872131
36,116,1,27,166.168982505798,4,3.83440399169922
36,117,1,72,222.00129699707,30,99.3336944580078
36,117,2,7,59.832439661026,7,59.832439661026
36,118,1,64,221.831954956055,20,43.997688293457
36,119,1,3,3.50015592575073,1,2.50000786781311
36,119,2,435,994.674307823181,211,464.335641860962
36,120,1,121,681.334269523621,29,154.000941038132
36,121,1,93,327.667823314667,40,80.1692135334015
36,121,2,111,887.006875991821,63,795.839205741882
36,122,1,45,223.502982378006,24,149.669562101364
36,122,2,239,401.673980474472,137,248.672810792923
36,123,1,137,1578.00022172928,62,840.333301782608
36,123,2,181,401.168299913406,102,239.835544347763
36,124,1,153,719.00283741951,69,414.334545612335
36,125,1,73,260.331306219101,23,73.4990243911743
36,125,2,345,412.837785482407,226,294.837698459625
36,126,1,238,1446.17234325409,144,1221.33624863625
36,126,2,3,2.33297896385193,1,1.33335494995117
36,127,1,5,50.6663153171539,4,29.1662693023682
37,38,1,27,163.000637531281,16,131.000174045563
37,38,2,33,41.8343207836151,14,27.3342680931091
37,40,1,10,8.66729497909546,4,2.33399987220764
37,41,1,10,26.0004639625549,0,0
37,42,1,4,10.3338041305542,0,0
37,43,1,11,31.8331604003906,3,10.4996750354767
37,45,1,16,35.500061750412,12,15.1666874885559
37,46,1,9,23.1659803390503,4,8.3333580493927
37,47,1,2,2.66705393791199,1,2.00039911270142
37,48,1,51,469.999398231506,44,426.999613046646
37,49,1,1,0.500012874603271,1,0.500012874603271
37,50,1,12,211.000053405762,1,178.83375120163
37,51,1,18,18.0005326271057,11,11.500580072403
37,51,2,9,5.8342137336731,4,4.00050282478333
37,52,1,27,119.500470876694,19,101.833137512207
37,53,1,7,17.5001881122589,1,3.33333015441895
37,54,1,4,7.83377814292908,3,7.33326697349548
37,55,1,5,4.66714644432068,1,0.167114019393921
37,57,1,2,2.66711711883545,2,2.66711711883545
37,58,1,35,252.668815612793,19,105.835013151169
37,58,2,38,158.999148607254,25,121.166194200516
37,59,1,3,3.83310008049011,2,3.49976301193237
37,59,2,82,193.335020542145,40,108.50129032135
37,60,1,6,7.3339319229126,2,4.00005722045898
37,60,2,2,1.50035691261292,2,1.50035691261292
37,61,1,9,28.3337712287903,5,23.1672298908234
37,62,1,15,355.666681051254,9,315.332972288132
37,63,2,69,262.168302297592,37,127.501694202423
37,65,1,1,0.166836023330688,0,0
37,66,1,4,12.0008451938629,3,5.66694021224976
37,67,1,4,38.8332607746124,3,37.9999449253082
37,68,1,3,18.9999389648438,2,15.8332629203796
37,69,1,3,28.166702747345,1,1.83323502540588
37,70,1,2,9.83332300186157,0,0
37,70,2,76,242.668827056885,39,105.16819024086
37,71,1,12,14.5010809898376,7,10.3343043327332
37,71,2,3,3.50004696846008,1,0.333343029022217
37,72,1,5,9.33289980888367,5,9.33289980888367
37,74,1,7,10.5007946491241,1,1.66656589508057
37,75,1,10,67.833455324173,4,10.6665840148926
37,76,1,9,50.3336358070374,8,47.3341808319092
37,78,1,17,26.166775226593,11,17.9996545314789
37,79,1,3,0.833329916000366,1,0.166646957397461
37,79,2,165,168.336630344391,85,108.334180355072
37,80,1,14,31.3341126441956,12,25.1675367355347
37,80,2,13,12.1673469543457,8,9.16714406013489
37,81,1,38,104.666895866394,13,39.1657490730286
37,81,2,147,549.840063095093,95,437.339117050171
37,82,1,13,39.8327910900116,8,35.8339691162109
37,83,2,133,184.168436527252,68,82.6661176681519
37,84,1,8,258.501226902008,3,6.83356475830078
37,84,2,11,13.3327059745789,3,5.50054407119751
37,88,1,1,3.33377385139465,1,3.33377385139465
37,89,1,23,299.000324010849,2,6.00068473815918
37,90,1,7,8.83280420303345,3,3.49952125549316
37,91,1,2,0.666106939315796,0,0
37,91,2,11,14.4985129833221,1,2.66679096221924
37,92,1,46,282.00008559227,27,162.835055828094
37,93,1,1,4.50035500526428,1,4.50035500526428
37,94,1,20,144.668241024017,3,7.50005793571472
37,95,1,36,48.8320879936218,13,14.4992311000824
37,95,2,19,46.5005860328674,8,27.4999217987061
37,96,1,15,90.1668045520782,0,0
37,97,1,15,149.834285497665,11,145.834530353546
37,98,1,38,168.000185966492,13,69.3328211307526
37,99,1,9,15.0010137557983,1,0.333737850189209
37,100,1,3,4.66727018356323,2,3.00016021728516
37,101,1,2,10.0000438690186,0,0
37,102,1,2,2.50001692771912,1,1.50009202957153
37,102,2,57,70.6673164367676,30,51.3325417041779
37,103,1,7,44.9999079704285,5,14.6664869785309
37,104,1,2,1.83302903175354,2,1.83302903175354
37,104,2,14,13.1672203540802,5,7.8336079120636
37,105,1,7,12.6677849292755,1,0.666765928268433
37,106,1,36,50.5021388530731,18,34.6682631969452
37,107,1,7,10.0006091594696,1,2.33332800865173
37,108,1,7,10.1658339500427,1,0.832978963851929
37,109,1,30,156.999346017838,20,133.000188350677
37,110,1,22,246.49954867363,2,2.33254814147949
37,110,2,38,69.8340191841125,9,9.8333432674408
37,111,2,20,174.500736236572,3,1.66706609725952
37,113,1,9,8.49973607063293,5,6.6667640209198
37,113,2,29,53.1665968894958,13,14.5005722045898
37,114,2,10,15.667712688446,9,15.1677267551422
37,115,1,6,15.4999563694,2,1.999920129776
37,117,2,10,16.9999256134033,5,10.6668767929077
37,118,1,3,2.50006198883057,2,2.16662788391113
37,119,2,70,167.667426586151,20,39.4986367225647
37,121,1,4,3.50046515464783,2,1.16660404205322
37,121,2,74,327.668449878693,49,280.50181889534
37,122,2,176,339.495318651199,105,247.497860193253
37,123,1,4,5.33347916603088,1,0.666284084320068
37,123,2,6,4.83434176445007,3,2.16730499267578
37,124,1,33,92.3360981941223,20,75.16850066185
37,125,1,6,8.49886035919189,5,7.83226728439331
37,125,2,58,214.502157688141,28,159.334211111069
37,127,1,11,115.501263618469,6,104.167373657227
38,40,1,294,1886.17376446724,152,1077.0013217926
38,41,1,97,613.498811006546,30,311.501081228256
38,42,1,356,1863.00077986717,94,322.665512800217
38,43,1,334,1612.33124494553,104,479.999850273132
38,44,1,239,761.171129465103,53,124.665729045868
38,45,1,7,22.166366815567,7,22.166366815567
38,46,1,102,239.499636173248,45,61.8342542648315
38,47,1,104,197.332682132721,44,115.999576568604
38,48,1,57,126.502095222473,9,15.8341064453125
38,49,1,41,64.8331451416016,11,18.6668305397034
38,50,1,98,638.834193706512,34,111.001387119293
38,51,1,48,159.002070188522,18,40.66712474823
38,52,1,450,1958.50687742233,224,1025.6712937355
38,53,1,215,579.00177192688,99,326.83407998085
38,54,1,387,1917.51576948166,90,382.173169374466
38,55,1,20,25.9989762306213,7,15.0004949569702
38,56,1,48,97.665155172348,13,21.9998593330383
38,57,1,724,5473.85388588905,232,1272.33987998962
38,58,1,136,451.500581502914,32,168.99924993515
38,59,1,37,209.166325569153,27,184.165706157684
38,59,2,10,18.6672210693359,5,7.16705536842346
38,60,1,164,446.501952409744,82,305.666454553604
38,61,1,150,557.337843894958,42,87.8369319438934
38,62,1,249,963.670684576035,106,337.167570114136
38,63,1,134,542.837805986404,52,286.66813158989
38,64,1,395,1633.99957990646,151,938.168689727783
38,65,1,181,795.334213972092,45,162.166348695755
38,66,1,59,106.164435863495,28,59.1665380001068
38,67,1,127,560.166905641556,60,191.000669002533
38,68,1,45,80.499655008316,20,32.3334312438965
38,69,1,289,2456.34186196327,58,747.337132692337
38,70,1,57,79.498829126358,20,23.4991376399994
38,70,2,3,3.49936413764954,3,3.49936413764954
38,71,1,455,4137.34221458435,139,1695.83330130577
38,72,1,345,1603.50850272179,120,338.833288669586
38,73,1,79,274.334565401077,16,89.8331999778748
38,74,1,177,1231.17108154297,43,241.170104265213
38,75,1,112,573.668290138245,43,330.998859167099
38,76,1,67,195.66651391983,22,40.8337178230286
38,77,1,240,2122.33797931671,86,661.336781740189
38,78,1,115,385.336008548737,51,165.001112699509
38,79,1,74,123.331562519073,44,68.8319160938263
38,79,2,10,7.83285880088806,6,5.49953508377075
38,80,1,361,2512.33747696877,87,324.834075927734
38,80,2,10,10.6665060520172,5,7.33313488960266
38,81,1,198,1323.16745519638,32,262.501534461975
38,82,1,311,1225.17592072487,123,446.667866230011
38,83,1,25,26.165699005127,15,14.3335502147675
38,84,1,667,5216.84664511681,298,2734.01123595238
38,85,1,234,1204.00482463837,66,242.33690738678
38,86,1,561,4474.17958188057,206,1804.17459750175
38,87,1,899,4839.85096812248,193,1060.5042552948
38,88,1,30,53.4984958171844,11,22.1659681797028
38,89,1,126,554.836071252823,26,149.667469978333
38,90,1,151,809.501691102982,34,61.1663012504578
38,91,1,898,5030.01824736595,305,1749.67072534561
38,92,1,169,1404.16768550873,64,836.502389192581
38,93,1,302,2584.16748929024,116,1333.99857115746
38,94,1,144,554.667550802231,42,118.333183765411
38,95,1,131,757.669363260269,43,494.334834098816
38,95,2,1,0.666584968566895,1,0.666584968566895
38,96,1,38,66.9995138645172,15,27.499006986618
38,97,1,122,271.001720428467,53,104.335520744324
38,98,1,228,1206.83699917793,71,372.004990577698
38,99,1,243,908.835190296173,94,549.33566236496
38,100,1,166,936.670659780502,73,259.333367824554
38,101,1,141,609.16913485527,43,101.499696731567
38,102,1,42,63.3331944942474,25,48.8338813781738
38,102,2,3,1.16680407524109,2,0.833398103713989
38,103,1,40,86.5005071163177,11,23.9994208812714
38,104,1,285,1948.50842618942,75,239.502044677734
38,105,1,342,1481.00216007233,93,449.16890668869
38,106,1,100,343.49902510643,46,276.664843797684
38,107,1,33,50.9976365566254,13,19.1653897762299
38,108,1,32,53.8336434364319,16,18.8336434364319
38,109,1,105,222.169133663177,32,70.1665108203888
38,110,1,104,369.835101604462,45,132.334609985352
38,111,1,364,2035.50091838837,183,608.334224224091
38,112,1,204,1546.34255170822,62,229.336274147034
38,113,1,35,157.832232236862,11,44.9994859695435
38,114,1,350,1463.16986584663,127,510.668189048767
38,115,1,191,647.670878410339,47,125.001557588577
38,116,1,96,259.167748689651,38,99.6695129871368
38,117,1,203,630.1730260849,86,273.839041948318
38,118,1,241,938.005854129791,90,548.336416721344
38,119,1,2,6.83338284492493,2,6.83338284492493
38,119,2,28,173.000308275223,14,99.8333704471588
38,120,1,373,2070.84003996849,163,1407.83674478531
38,121,1,117,321.672073125839,56,204.338090181351
38,122,1,59,144.001073360443,16,21.6671812534332
38,122,2,23,26.0019965171814,14,22.6681427955627
38,123,1,123,699.835028886795,35,141.500453233719
38,124,1,214,1352.00605607033,53,173.501152276993
38,125,1,59,222.502636909485,16,26.8338263034821
38,126,1,986,6694.3341486454,319,2459.32954001427
38,127,1,91,691.16858792305,46,443.835718393326
40,41,1,93,981.668740987778,21,219.834267377853
40,42,1,340,1144.99732160568,169,658.170242071152
40,43,1,526,3231.84074139595,135,854.003932476044
40,44,1,123,423.000567436218,44,190.834701299667
40,45,1,32,54.4975926876068,12,12.3331365585327
40,46,1,96,163.669509649277,37,72.3349306583405
40,47,1,159,817.668342351913,76,568.83368563652
40,48,1,49,69.5008788108826,15,25.8327474594116
40,49,1,18,29.1691319942474,10,18.3352520465851
40,50,1,138,712.834676265717,49,508.501050233841
40,51,1,4,2.33348917961121,0,0
40,52,1,243,906.173586606979,124,644.176976919174
40,53,1,152,541.500245094299,58,323.833749294281
40,54,1,210,916.00048661232,48,88.3328402042389
40,55,1,63,212.166040182114,23,76.1674437522888
40,56,1,36,81.5007665157318,14,24.8332641124725
40,57,1,425,2411.16696381569,137,686.000501394272
40,58,1,118,262.664661169052,37,124.998517751694
40,59,1,3,1.00044298171997,3,1.00044298171997
40,60,1,126,221.831360578537,49,107.832026481628
40,61,1,184,688.001623153687,87,375.83225107193
40,62,1,270,880.169926643372,108,550.49979019165
40,63,1,100,569.998414516449,44,428.998955011368
40,64,1,133,854.832851886749,62,578.333307981491
40,65,1,170,539.168702363968,38,182.998579263687
40,66,1,44,65.0006353855133,17,33.1660580635071
40,67,1,218,2107.50484824181,83,1558.00392270088
40,68,1,28,44.5009546279907,8,11.6683251857758
40,69,1,142,818.670303106308,59,271.001348972321
40,70,1,8,17.9988481998444,4,4.49898195266724
40,71,1,158,549.170475244522,35,88.8341252803802
40,72,1,251,720.501546382904,94,156.501564025879
40,73,1,52,106.833613634109,18,41.1668372154236
40,74,1,117,561.664904117584,50,192.501010656357
40,75,1,55,84.1678273677826,24,29.1663613319397
40,76,1,79,120.163367033005,48,65.4989604949951
40,77,1,328,1726.66807746887,104,755.001242160797
40,78,1,39,44.4992845058441,16,13.9990372657776
40,79,1,31,32.166134595871,10,11.8330142498016
40,80,1,162,817.33681845665,48,157.834048986435
40,81,1,45,39.665435552597,8,8.16677498817444
40,82,1,181,394.165925979614,59,107.998855829239
40,83,1,4,2.99975728988647,1,1.50007796287537
40,84,1,48,139.335113048553,12,31.1686358451843
40,85,1,82,438.168518066406,12,28.8339853286743
40,86,1,369,1814.00236725807,143,563.334137201309
40,87,1,229,3360.83584356308,55,848.333237886429
40,88,1,64,151.336052656174,33,80.3346078395844
40,89,1,166,491.665145158768,82,262.33277964592
40,90,1,154,973.998791694641,52,93.3307819366455
40,91,1,215,1057.836165905,100,431.668808698654
40,92,1,251,719.502715587616,68,159.166688919067
40,93,1,304,2057.67118692398,106,617.002092123032
40,94,1,183,903.164175987244,90,714.498876333237
40,95,1,34,36.8335824012756,14,14.3336701393127
40,96,1,108,804.332076311111,35,131.832157373428
40,97,1,122,278.33283996582,75,206.165269613266
40,98,1,329,870.833304166794,61,268.834920883179
40,99,1,175,978.837733983994,30,62.6665987968445
40,100,1,303,1114.17015004158,92,194.331376791
40,101,1,114,227.331680297852,53,121.833563089371
40,102,1,70,126.335779190063,36,62.1672592163086
40,103,1,44,67.3340871334076,13,21.8346877098083
40,104,1,228,541.837050199509,62,160.334564685822
40,105,1,185,857.171149015427,74,264.834194421768
40,106,1,67,97.501179933548,17,34.8333451747894
40,107,1,26,42.5012955665588,10,17.3329617977142
40,108,1,33,42.3323984146118,9,14.0001230239868
40,109,1,170,537.170000314713,52,109.999183416367
40,110,1,36,47.8348388671875,14,23.8339405059814
40,111,1,1,1.33333802223206,0,0
40,112,1,232,614.835593938828,127,415.002768039703
40,113,1,21,24.3363370895386,3,4.33379697799683
40,114,1,287,1049.84269547462,107,585.336421251297
40,115,1,259,530.007877349854,92,226.340146780014
40,116,1,124,387.336745977402,43,182.001960277557
40,117,1,212,466.336296319962,71,206.000790596008
40,118,1,144,281.501301288605,83,225.332123041153
40,119,1,3,1.33318877220154,0,0
40,120,1,178,558.1646027565,75,284.999831914902
40,121,1,57,145.833919048309,25,100.99890422821
40,122,1,13,11.6657717227936,8,10.3324091434479
40,123,1,94,287.162957191467,33,176.665831804276
40,124,1,105,252.333172082901,66,169.832787275314
40,125,1,2,1.50017189979553,1,0.833497047424316
40,126,1,70,241.166554450989,24,56.1670613288879
40,127,1,533,6500.68112850189,259,3222.34232902527
41,42,1,93,305.504650831223,34,86.668327331543
41,43,1,91,297.8319003582,14,32.1656310558319
41,44,1,168,525.004802942276,52,197.167820215225
41,45,1,486,3278.49691867828,89,503.832577705383
41,46,1,531,2805.33338999748,101,303.833148956299
41,47,1,252,767.671440839767,137,490.501789569855
41,48,1,382,1664.49948215485,114,451.667712211609
41,49,1,188,526.007065057755,79,304.670069217682
41,50,1,240,1525.00293946266,70,239.996398448944
41,51,1,2,2.49950814247131,1,0.166179180145264
41,52,1,153,558.496779918671,59,191.831434249878
41,53,1,369,1684.1743221283,157,964.501663208008
41,54,1,51,175.331735610962,19,96.1656148433685
41,55,1,235,703.504976272583,84,245.002254486084
41,56,1,239,830.339693784714,44,128.166468381882
41,57,1,115,484.33652806282,49,310.169432878494
41,58,1,142,532.500854253769,81,400.499525308609
41,59,1,10,44.5005309581757,4,20.1665399074554
41,60,1,19,62.3326330184937,9,23.666207075119
41,61,1,343,1286.50851607323,124,355.506055116653
41,62,1,382,1651.33217287064,203,1069.83616662025
41,63,1,106,649.837478160858,42,251.336240768433
41,64,1,18,182.833005189896,1,4.66667008399963
41,65,1,183,751.503212928772,73,299.83335852623
41,66,1,328,1215.51486515999,94,237.669219493866
41,67,1,176,865.504466533661,58,213.49901008606
41,68,1,283,3340.84194803238,67,291.336121320724
41,69,1,176,1581.50591421127,74,898.667409896851
41,70,1,61,179.166523694992,35,130.497577905655
41,71,1,153,1756.33911442757,31,202.168103933334
41,72,1,65,811.500144481659,32,76.1664154529572
41,73,1,312,1595.00392341614,98,345.165649414062
41,74,1,70,252.831747055054,16,31.6653349399567
41,75,1,333,2630.16875505447,100,456.167621850967
41,76,1,231,1102.66739153862,52,237.165544748306
41,77,1,193,582.006296396255,87,298.339283466339
41,78,1,54,108.333788394928,29,46.5005049705505
41,79,1,39,51.3339817523956,23,34.5007469654083
41,80,1,34,95.5009491443634,10,17.9994349479675
41,81,1,147,439.999684333801,37,121.666393518448
41,82,1,344,1524.33605217934,129,456.332130670547
41,83,1,34,58.8322613239288,22,43.9992105960846
41,84,1,104,450.834537744522,23,101.003237009048
41,85,1,75,484.834129571915,39,262.499637842178
41,86,1,242,1197.00096583366,60,242.998869657516
41,87,1,252,1050.50614523888,46,118.334975004196
41,88,1,41,103.835201740265,16,56.5008664131165
41,89,1,218,520.835555791855,49,126.502105474472
41,90,1,432,1901.17370128632,137,965.331896305084
41,91,1,116,416.335752487183,48,256.336220502853
41,92,1,317,975.163640737534,150,488.332081317902
41,93,1,143,951.50294137001,70,185.668904304504
41,94,1,181,768.166802167892,66,209.499794721603
41,95,1,53,200.500106096268,13,36.6668930053711
41,96,1,169,990.002726078033,44,194.001515865326
41,97,1,237,892.000014305115,82,229.832422018051
41,98,1,123,293.163265705109,50,98.3313488960266
41,99,1,229,834.667129516602,45,153.001559734344
41,100,1,130,539.335075139999,42,133.333795547485
41,101,1,128,836.834103345871,50,119.500975847244
41,102,1,71,109.66889166832,40,74.8346970081329
41,103,1,273,1103.33832073212,76,210.835750579834
41,104,1,68,204.498939037323,28,57.4973933696747
41,105,1,149,687.166680335999,67,391.333572864532
41,106,1,84,327.001848459244,31,126.666003465652
41,107,1,231,1084.50771927834,71,420.003062009811
41,108,1,307,1488.3462677002,63,240.668729782104
41,109,1,511,2291.17044878006,172,880.165601491928
41,110,1,52,139.669034481049,28,84.6669127941132
41,111,1,61,382.662997484207,34,334.331932544708
41,112,1,322,1060.66983628273,141,540.835570335388
41,113,1,34,141.500849485397,17,102.000300645828
41,114,1,134,477.166360139847,37,206.333362102509
41,115,1,211,741.831881761551,91,360.500241279602
41,116,1,351,2286.50575017929,113,496.168669700623
41,117,1,198,947.166302442551,123,640.999270200729
41,118,1,205,828.840251207352,76,262.335839509964
41,120,1,101,479.169465780258,24,54.3341519832611
41,121,1,34,78.3326244354248,15,45.9985666275024
41,122,1,111,990.498527050018,11,62.0011689662933
41,123,1,158,1083.16785287857,43,151.667730808258
41,124,1,20,52.6676094532013,13,35.3339409828186
41,125,1,58,109.332356452942,22,45.8321409225464
41,126,1,173,1310.99813556671,42,130.834904193878
41,127,1,113,547.170394182205,32,195.333505868912
42,43,1,164,633.666987419128,49,164.666308403015
42,44,1,762,2512.1652431488,244,792.667556524277
