"ant1","ant2","weightHH"
16,106,6
17,106,63
18,106,285
19,106,12
20,106,123
21,106,3
23,106,154
24,106,137
25,106,30
26,106,153
27,106,53
28,106,58
29,106,60
31,106,106
32,106,15
34,106,51
35,106,133
36,106,88
38,106,46
40,106,17
41,106,31
42,106,39
43,106,23
44,106,17
45,106,17
46,106,38
47,106,14
48,106,20
49,106,6
50,106,10
51,106,72
52,106,122
53,106,58
54,106,110
55,106,3
56,106,8
57,106,38
58,106,12
59,106,31
60,106,112
61,106,10
62,106,52
63,106,35
65,106,10
66,106,3
67,106,11
68,106,4
69,106,4
70,106,145
71,106,106
72,106,62
73,106,27
74,106,117
75,106,12
76,106,26
77,106,15
78,106,219
79,106,170
80,106,113
81,106,87
82,106,28
83,106,72
84,106,37
85,106,9
86,106,88
87,106,58
88,106,87
89,106,10
90,106,20
91,106,159
92,106,76
93,106,61
94,106,80
95,106,117
96,106,11
97,106,24
98,106,43
100,106,5
101,106,23
102,106,246
103,106,5
104,106,60
105,106,16
1,107,2
2,107,85
3,107,362
4,107,342
5,107,251
6,107,6
7,107,194
8,107,47
9,107,79
11,107,118
12,107,246
13,107,214
14,107,2
15,107,10
16,107,311
17,107,11
18,107,4
19,107,197
20,107,2
21,107,68
23,107,7
24,107,8
25,107,44
26,107,4
27,107,33
28,107,28
29,107,20
31,107,45
32,107,153
34,107,2
35,107,12
36,107,2
38,107,13
40,107,10
41,107,71
42,107,55
43,107,40
44,107,156
45,107,398
46,107,347
47,107,102
48,107,266
49,107,365
50,107,246
51,107,2
52,107,22
53,107,123
54,107,26
55,107,400
56,107,372
57,107,87
58,107,243
59,107,3
60,107,12
61,107,287
62,107,171
63,107,12
65,107,140
66,107,244
67,107,218
68,107,348
69,107,200
71,107,7
72,107,19
73,107,291
74,107,5
75,107,366
76,107,436
77,107,104
78,107,5
79,107,4
80,107,11
81,107,7
82,107,108
83,107,1
84,107,14
85,107,4
86,107,21
87,107,14
88,107,4
89,107,476
90,107,212
91,107,14
92,107,235
93,107,41
94,107,112
95,107,7
96,107,158
97,107,334
98,107,186
100,107,168
101,107,220
102,107,7
103,107,375
104,107,9
105,107,82
106,107,8
1,108,2
2,108,154
3,108,541
4,108,284
5,108,369
6,108,4
7,108,196
8,108,26
9,108,43
11,108,109
12,108,410
13,108,299
14,108,9
15,108,17
16,108,373
17,108,24
18,108,4
19,108,178
20,108,4
21,108,80
23,108,11
24,108,6
25,108,44
26,108,6
27,108,18
28,108,19
29,108,9
31,108,48
32,108,111
34,108,4
35,108,40
36,108,11
38,108,16
40,108,9
41,108,63
42,108,42
43,108,28
44,108,78
45,108,404
46,108,477
47,108,128
48,108,583
49,108,567
50,108,631
51,108,0
52,108,21
53,108,146
54,108,7
55,108,553
56,108,669
57,108,93
58,108,311
59,108,0
60,108,8
61,108,337
62,108,267
63,108,9
65,108,115
66,108,381
67,108,432
68,108,678
69,108,167
71,108,10
72,108,20
73,108,342
74,108,10
75,108,877
76,108,660
77,108,180
78,108,6
79,108,6
80,108,10
81,108,4
82,108,194
83,108,3
84,108,4
85,108,2
86,108,36
87,108,5
88,108,7
89,108,345
90,108,317
91,108,18
92,108,305
93,108,10
94,108,89
95,108,10
96,108,440
97,108,784
98,108,238
100,108,219
101,108,145
102,108,14
103,108,672
104,108,7
105,108,123
106,108,11
107,108,358
1,109,12
2,109,315
3,109,344
4,109,306
5,109,461
6,109,28
7,109,209
8,109,113
9,109,105
11,109,365
12,109,359
13,109,447
14,109,23
15,109,78
16,109,392
17,109,41
18,109,43
19,109,579
20,109,16
21,109,366
23,109,87
24,109,40
25,109,72
26,109,24
27,109,115
28,109,59
29,109,61
31,109,129
32,109,438
34,109,5
35,109,20
36,109,10
38,109,32
40,109,52
41,109,172
42,109,190
43,109,108
44,109,202
45,109,246
46,109,416
47,109,234
48,109,450
49,109,233
50,109,590
51,109,5
52,109,131
53,109,387
54,109,36
55,109,379
56,109,354
57,109,180
58,109,411
59,109,4
60,109,25
61,109,467
62,109,326
63,109,45
65,109,404
66,109,465
67,109,381
68,109,349
69,109,245
70,109,14
71,109,30
72,109,72
73,109,521
74,109,30
75,109,584
76,109,445
77,109,324
78,109,35
79,109,15
80,109,31
81,109,15
82,109,223
83,109,4
84,109,59
85,109,3
86,109,93
87,109,40
88,109,25
89,109,507
90,109,727
91,109,54
92,109,392
93,109,104
94,109,246
95,109,14
96,109,372
97,109,564
98,109,367
100,109,230
101,109,340
102,109,23
103,109,416
104,109,38
105,109,283
106,109,35
107,109,279
108,109,390
1,110,71
2,110,19
3,110,4
4,110,12
5,110,9
6,110,81
7,110,1
8,110,164
9,110,50
11,110,18
12,110,15
13,110,4
14,110,131
15,110,81
16,110,7
17,110,111
18,110,148
19,110,6
20,110,217
21,110,4
23,110,28
24,110,119
25,110,19
26,110,265
27,110,93
28,110,151
29,110,73
31,110,77
32,110,39
34,110,279
35,110,431
36,110,256
38,110,45
40,110,14
41,110,28
42,110,31
43,110,84
44,110,6
45,110,1
46,110,9
47,110,13
48,110,5
49,110,0
50,110,12
51,110,244
52,110,37
53,110,20
54,110,67
55,110,4
56,110,3
57,110,63
58,110,25
59,110,221
60,110,117
61,110,7
62,110,52
63,110,222
65,110,26
66,110,2
67,110,18
68,110,4
69,110,10
70,110,347
71,110,174
72,110,73
73,110,0
74,110,103
75,110,2
76,110,14
77,110,24
78,110,116
79,110,963
80,110,121
81,110,106
82,110,12
83,110,376
84,110,105
85,110,51
86,110,69
87,110,65
88,110,81
89,110,20
90,110,17
91,110,98
92,110,17
93,110,68
94,110,15
95,110,209
96,110,6
97,110,18
98,110,30
100,110,12
101,110,10
102,110,301
103,110,5
104,110,114
105,110,34
106,110,105
107,110,1
108,110,2
109,110,29
1,111,42
2,111,4
3,111,7
4,111,11
5,111,13
7,111,1
8,111,1
9,111,2
11,111,5
12,111,3
13,111,11
14,111,1
16,111,42
17,111,29
18,111,3
19,111,3
20,111,16
21,111,7
23,111,0
24,111,4
25,111,21
26,111,18
27,111,7
28,111,23
29,111,355
31,111,19
32,111,4
34,111,31
35,111,47
36,111,42
38,111,183
40,111,0
41,111,34
42,111,15
43,111,3
44,111,42
45,111,3
46,111,14
47,111,17
48,111,4
49,111,2
50,111,23
51,111,6
52,111,14
53,111,19
54,111,3
55,111,2
56,111,1
57,111,26
58,111,30
59,111,11
61,111,9
62,111,7
63,111,29
65,111,2
66,111,15
67,111,8
68,111,1
69,111,96
70,111,46
71,111,10
72,111,1
73,111,15
74,111,41
75,111,19
76,111,9
77,111,7
78,111,10
79,111,144
80,111,3
81,111,10
82,111,21
83,111,186
84,111,323
85,111,109
86,111,30
87,111,87
88,111,3
89,111,8
90,111,5
91,111,40
92,111,12
93,111,8
94,111,12
95,111,57
96,111,0
97,111,7
98,111,7
100,111,7
101,111,9
102,111,100
103,111,7
104,111,2
105,111,3
106,111,1
107,111,3
108,111,3
109,111,2
110,111,56
1,112,27
2,112,309
3,112,294
4,112,234
5,112,337
6,112,58
7,112,144
8,112,98
9,112,198
11,112,336
12,112,413
13,112,234
14,112,26
15,112,110
16,112,275
17,112,83
18,112,63
19,112,328
20,112,13
21,112,245
23,112,138
24,112,65
25,112,120
26,112,31
27,112,138
28,112,87
29,112,73
31,112,245
32,112,374
34,112,8
35,112,27
36,112,16
38,112,62
40,112,127
41,112,141
42,112,178
43,112,87
44,112,116
45,112,115
46,112,246
47,112,120
48,112,267
49,112,95
50,112,259
51,112,8
52,112,228
53,112,274
54,112,37
55,112,151
56,112,127
57,112,195
58,112,323
59,112,7
60,112,32
61,112,353
62,112,297
63,112,66
65,112,347
66,112,183
67,112,357
68,112,119
69,112,215
70,112,13
71,112,37
72,112,114
73,112,262
74,112,52
75,112,274
76,112,279
77,112,381
78,112,32
79,112,20
80,112,37
81,112,23
82,112,352
83,112,7
84,112,49
85,112,9
86,112,201
87,112,57
88,112,19
89,112,199
90,112,219
91,112,116
92,112,422
93,112,169
94,112,286
95,112,27
96,112,273
97,112,414
98,112,452
100,112,367
101,112,246
102,112,36
103,112,199
104,112,40
105,112,245
106,112,71
107,112,149
108,112,198
109,112,358
110,112,20
111,112,4
1,113,80
2,113,5
3,113,7
4,113,0
5,113,6
6,113,23
7,113,0
8,113,56
9,113,6
11,113,15
12,113,4
13,113,5
14,113,131
15,113,17
16,113,0
17,113,59
18,113,137
19,113,2
20,113,44
21,113,2
23,113,27
24,113,118
25,113,4
26,113,122
27,113,10
28,113,57
29,113,25
31,113,50
32,113,4
34,113,72
35,113,138
36,113,247
38,113,11
40,113,3
41,113,17
42,113,4
43,113,7
44,113,6
45,113,4
46,113,11
47,113,5
48,113,5
49,113,1
50,113,3
51,113,44
52,113,44
53,113,17
54,113,32
55,113,1
56,113,1
57,113,16
58,113,4
59,113,80
60,113,158
61,113,3
62,113,10
63,113,39
65,113,4
66,113,3
67,113,8
68,113,2
69,113,3
70,113,311
71,113,54
72,113,18
73,113,2
74,113,54
75,113,2
76,113,1
77,113,5
78,113,74
79,113,191
80,113,29
81,113,67
82,113,20
83,113,193
84,113,41
85,113,30
86,113,41
87,113,17
88,113,21
89,113,3
90,113,7
91,113,76
92,113,5
93,113,51
94,113,14
95,113,92
96,113,4
97,113,2
98,113,8
100,113,2
101,113,8
102,113,192
103,113,6
104,113,51
105,113,7
106,113,119
107,113,2
108,113,7
109,113,8
110,113,195
111,113,9
112,113,14
1,114,61
2,114,47
3,114,22
4,114,14
5,114,31
6,114,175
7,114,3
8,114,184
9,114,67
11,114,99
12,114,26
13,114,17
14,114,152
15,114,294
16,114,19
17,114,72
18,114,240
19,114,26
20,114,137
21,114,14
23,114,78
24,114,114
25,114,7
26,114,107
27,114,199
28,114,214
29,114,207
31,114,140
32,114,45
34,114,55
35,114,55
36,114,30
38,114,127
40,114,107
41,114,37
42,114,51
43,114,64
44,114,16
45,114,5
46,114,32
47,114,41
48,114,2
49,114,6
50,114,16
51,114,51
52,114,53
53,114,84
54,114,141
55,114,17
56,114,8
57,114,131
58,114,38
59,114,39
60,114,293
61,114,35
62,114,50
63,114,93
65,114,49
66,114,17
67,114,52
68,114,13
69,114,29
70,114,77
71,114,89
72,114,244
73,114,14
74,114,135
75,114,16
76,114,13
77,114,55
78,114,131
79,114,105
80,114,151
81,114,39
82,114,33
83,114,93
84,114,64
85,114,9
86,114,331
87,114,121
88,114,91
89,114,19
90,114,29
91,114,269
92,114,30
93,114,200
94,114,43
95,114,91
96,114,10
97,114,36
98,114,55
100,114,35
101,114,18
102,114,48
103,114,14
104,114,160
105,114,65
106,114,160
107,114,11
108,114,20
109,114,37
110,114,106
111,114,4
112,114,63
113,114,17
1,115,18
2,115,234
3,115,83
4,115,75
5,115,105
6,115,82
7,115,40
8,115,139
9,115,205
11,115,209
12,115,170
13,115,124
14,115,40
15,115,60
16,115,133
17,115,101
18,115,47
19,115,93
20,115,22
21,115,80
23,115,112
24,115,74
25,115,40
26,115,41
27,115,206
28,115,75
29,115,112
31,115,291
32,115,160
34,115,9
35,115,61
36,115,22
38,115,47
40,115,92
41,115,91
42,115,105
43,115,126
44,115,54
45,115,42
46,115,100
47,115,119
48,115,177
49,115,39
50,115,211
51,115,9
52,115,164
53,115,141
54,115,99
55,115,70
56,115,72
57,115,298
58,115,195
59,115,2
60,115,48
61,115,140
62,115,245
63,115,133
65,115,181
66,115,57
67,115,178
68,115,66
69,115,207
70,115,29
71,115,42
72,115,141
73,115,93
74,115,42
75,115,146
76,115,171
77,115,186
78,115,49
79,115,30
80,115,49
81,115,13
82,115,314
83,115,7
84,115,23
85,115,13
86,115,220
87,115,57
88,115,67
89,115,97
90,115,196
91,115,92
92,115,185
93,115,169
94,115,170
95,115,49
96,115,64
97,115,212
98,115,254
100,115,250
101,115,83
102,115,80
103,115,69
104,115,74
105,115,109
106,115,48
107,115,49
108,115,80
109,115,282
110,115,32
111,115,19
112,115,343
113,115,13
114,115,165
1,116,15
2,116,99
3,116,327
4,116,324
5,116,333
6,116,19
7,116,263
8,116,67
9,116,72
11,116,130
12,116,361
13,116,311
14,116,12
15,116,34
16,116,240
17,116,27
18,116,31
19,116,371
20,116,5
21,116,119
23,116,43
24,116,21
25,116,99
26,116,7
27,116,43
28,116,56
29,116,28
31,116,84
32,116,223
34,116,5
35,116,21
36,116,4
38,116,38
40,116,43
41,116,113
42,116,127
43,116,51
44,116,321
45,116,205
46,116,351
47,116,205
48,116,330
49,116,170
50,116,365
51,116,1
52,116,91
53,116,254
54,116,22
55,116,305
56,116,217
57,116,186
58,116,185
60,116,18
61,116,551
62,116,171
63,116,27
65,116,266
66,116,329
67,116,200
68,116,316
69,116,224
70,116,8
71,116,26
72,116,35
73,116,440
74,116,13
75,116,425
76,116,335
77,116,166
78,116,13
79,116,13
80,116,24
81,116,10
82,116,188
83,116,3
84,116,39
85,116,8
86,116,62
87,116,34
88,116,5
89,116,390
90,116,317
91,116,45
92,116,361
93,116,53
94,116,307
95,116,7
96,116,208
97,116,385
98,116,181
100,116,105
101,116,214
102,116,17
103,116,458
104,116,23
105,116,133
106,116,28
107,116,127
108,116,274
109,116,332
110,116,8
111,116,85
112,116,232
113,116,4
114,116,30
115,116,135
1,117,16
2,117,117
3,117,73
4,117,18
5,117,40
6,117,120
7,117,19
8,117,53
9,117,280
11,117,113
12,117,87
13,117,37
14,117,53
15,117,88
16,117,60
17,117,95
18,117,60
19,117,101
20,117,80
21,117,46
23,117,92
24,117,100
25,117,103
26,117,67
27,117,128
28,117,136
29,117,115
31,117,199
32,117,55
34,117,64
35,117,108
36,117,37
38,117,86
40,117,71
41,117,123
42,117,88
43,117,181
44,117,113
45,117,8
46,117,93
47,117,91
48,117,38
49,117,17
50,117,227
51,117,48
52,117,136
53,117,124
54,117,56
55,117,14
56,117,35
57,117,169
58,117,25
59,117,91
60,117,72
61,117,63
62,117,65
63,117,240
65,117,75
66,117,38
67,117,40
68,117,21
69,117,33
70,117,69
71,117,56
72,117,94
73,117,173
74,117,75
75,117,44
76,117,54
77,117,147
78,117,41
79,117,121
80,117,75
81,117,42
82,117,63
83,117,116
84,117,136
85,117,12
86,117,111
87,117,57
88,117,48
89,117,69
90,117,84
91,117,88
92,117,75
93,117,69
94,117,105
95,117,71
96,117,21
97,117,57
98,117,63
100,117,61
101,117,37
102,117,99
103,117,43
104,117,67
105,117,80
106,117,35
107,117,23
108,117,41
109,117,146
110,117,63
111,117,31
112,117,138
113,117,21
114,117,57
115,117,95
116,117,114
1,118,12
2,118,145
3,118,102
4,118,125
5,118,85
6,118,69
7,118,38
8,118,64
9,118,104
11,118,228
12,118,150
13,118,69
14,118,35
15,118,85
16,118,123
17,118,67
18,118,85
19,118,170
20,118,14
21,118,71
23,118,103
24,118,50
25,118,104
26,118,8
27,118,124
28,118,59
29,118,86
31,118,177
32,118,160
34,118,10
35,118,46
36,118,20
38,118,90
40,118,83
41,118,76
42,118,183
43,118,135
44,118,105
45,118,20
46,118,184
47,118,152
48,118,58
49,118,28
50,118,121
51,118,8
52,118,167
53,118,166
54,118,53
55,118,22
56,118,22
57,118,125
58,118,99
59,118,13
60,118,26
61,118,161
62,118,203
63,118,43
65,118,128
66,118,71
67,118,94
68,118,27
69,118,155
70,118,14
71,118,39
72,118,72
73,118,116
74,118,27
75,118,116
76,118,92
77,118,111
78,118,37
79,118,33
80,118,37
81,118,67
82,118,200
83,118,10
84,118,44
85,118,76
86,118,76
87,118,69
88,118,46
89,118,126
90,118,128
91,118,79
92,118,164
93,118,96
94,118,323
95,118,20
96,118,52
97,118,187
98,118,249
100,118,67
101,118,119
102,118,32
103,118,75
104,118,56
105,118,153
106,118,54
107,118,46
108,118,37
109,118,195
110,118,13
111,118,16
112,118,237
113,118,6
114,118,36
115,118,133
116,118,87
117,118,143
1,119,35
2,119,0
3,119,0
4,119,0
6,119,12
8,119,15
9,119,1
11,119,9
12,119,0
13,119,0
14,119,42
15,119,9
17,119,1
18,119,36
20,119,115
23,119,0
24,119,11
26,119,137
27,119,2
28,119,10
29,119,0
31,119,2
32,119,3
34,119,236
35,119,367
36,119,212
38,119,16
40,119,0
45,119,1
46,119,0
48,119,0
50,119,0
51,119,109
52,119,11
53,119,1
54,119,1
55,119,1
57,119,0
58,119,2
59,119,165
60,119,30
61,119,1
62,119,1
63,119,54
65,119,2
66,119,1
67,119,1
70,119,431
71,119,32
72,119,1
74,119,8
75,119,4
77,119,1
78,119,26
79,119,566
80,119,19
81,119,126
82,119,2
83,119,542
84,119,77
85,119,25
86,119,6
87,119,3
88,119,3
90,119,1
91,119,36
92,119,0
93,119,5
94,119,6
95,119,105
97,119,5
98,119,2
100,119,1
102,119,331
103,119,1
104,119,26
106,119,19
110,119,163
111,119,37
112,119,2
113,119,90
114,119,19
115,119,2
117,119,47
118,119,1
1,120,50
2,120,53
3,120,28
4,120,36
5,120,38
6,120,110
7,120,16
8,120,290
9,120,77
11,120,59
12,120,53
13,120,28
14,120,88
15,120,117
16,120,43
17,120,108
18,120,143
19,120,46
20,120,43
21,120,22
23,120,122
24,120,195
25,120,41
26,120,70
27,120,211
28,120,149
29,120,107
31,120,177
32,120,67
34,120,15
35,120,70
36,120,29
38,120,163
40,120,75
41,120,24
42,120,40
43,120,44
44,120,37
45,120,24
46,120,64
47,120,96
48,120,29
49,120,22
50,120,43
51,120,14
52,120,177
53,120,133
54,120,60
55,120,29
56,120,15
57,120,128
58,120,44
59,120,11
60,120,91
61,120,57
62,120,105
63,120,45
65,120,65
66,120,37
67,120,55
68,120,21
69,120,125
70,120,64
71,120,136
72,120,128
73,120,87
74,120,111
75,120,36
76,120,11
77,120,61
78,120,77
79,120,63
80,120,96
81,120,21
82,120,118
83,120,43
84,120,77
85,120,9
86,120,266
87,120,56
88,120,128
89,120,70
90,120,66
91,120,233
92,120,73
93,120,365
94,120,97
95,120,56
96,120,19
97,120,69
98,120,53
100,120,44
101,120,35
102,120,120
103,120,24
104,120,67
105,120,54
106,120,149
107,120,20
108,120,19
109,120,85
110,120,87
111,120,1
112,120,166
113,120,131
114,120,201
115,120,135
116,120,49
117,120,88
118,120,49
119,120,7
1,121,137
2,121,38
3,121,13
4,121,3
5,121,16
6,121,118
7,121,8
8,121,127
9,121,73
11,121,51
12,121,25
13,121,10
14,121,106
15,121,91
16,121,15
17,121,87
18,121,184
19,121,18
20,121,199
21,121,7
23,121,85
24,121,131
25,121,16
26,121,98
27,121,150
28,121,117
29,121,31
31,121,48
32,121,28
34,121,132
35,121,161
36,121,103
38,121,56
40,121,25
41,121,15
42,121,21
43,121,77
44,121,3
45,121,2
46,121,16
47,121,46
48,121,15
49,121,2
50,121,7
51,121,140
52,121,83
53,121,18
54,121,69
55,121,11
56,121,4
57,121,67
58,121,19
59,121,100
60,121,141
61,121,29
62,121,26
63,121,122
65,121,41
66,121,7
67,121,27
68,121,2
69,121,27
70,121,163
71,121,165
72,121,88
73,121,3
74,121,84
75,121,17
76,121,10
77,121,158
78,121,122
79,121,268
80,121,135
81,121,54
82,121,40
83,121,206
84,121,57
85,121,8
86,121,99
87,121,36
88,121,70
89,121,18
90,121,21
91,121,397
92,121,22
93,121,73
94,121,13
95,121,161
96,121,4
97,121,31
98,121,25
100,121,15
101,121,17
102,121,257
103,121,9
104,121,147
105,121,28
106,121,76
107,121,12
108,121,18
109,121,13
110,121,240
111,121,18
112,121,24
113,121,67
114,121,143
115,121,34
116,121,10
117,121,45
118,121,41
119,121,73
120,121,85
1,122,105
2,122,4
3,122,3
4,122,3
5,122,4
6,122,6
8,122,36
9,122,12
11,122,3
12,122,4
13,122,2
14,122,36
15,122,7
16,122,2
17,122,3
18,122,22
19,122,1
20,122,83
21,122,15
23,122,4
24,122,68
25,122,10
26,122,122
27,122,12
28,122,13
29,122,46
31,122,16
32,122,9
34,122,190
35,122,159
36,122,161
38,122,30
40,122,8
41,122,11
42,122,10
43,122,10
44,122,2
45,122,1
46,122,6
47,122,4
48,122,5
50,122,8
51,122,60
52,122,18
53,122,4
54,122,31
55,122,3
56,122,2
57,122,6
58,122,2
59,122,174
60,122,39
61,122,4
62,122,23
63,122,72
65,122,1
66,122,4
67,122,16
69,122,3
70,122,408
71,122,32
72,122,12
73,122,0
74,122,28
75,122,3
76,122,1
77,122,3
78,122,26
79,122,321
80,122,30
81,122,85
82,122,8
83,122,404
84,122,49
85,122,203
86,122,32
87,122,17
88,122,7
89,122,0
90,122,8
91,122,63
92,122,10
93,122,11
94,122,15
95,122,107
96,122,1
97,122,3
98,122,6
100,122,5
101,122,3
102,122,255
103,122,0
104,122,15
105,122,8
106,122,87
107,122,6
108,122,1
109,122,3
110,122,84
111,122,47
112,122,7
113,122,43
114,122,6
115,122,12
116,122,4
117,122,26
118,122,20
119,122,103
120,122,12
121,122,65
1,123,92
2,123,15
3,123,15
4,123,11
5,123,10
6,123,39
7,123,1
8,123,79
9,123,44
11,123,22
12,123,15
13,123,5
14,123,85
15,123,49
16,123,7
17,123,36
18,123,138
19,123,5
20,123,70
21,123,14
23,123,26
24,123,132
25,123,18
26,123,163
27,123,49
28,123,84
29,123,24
31,123,112
32,123,23
34,123,183
35,123,135
36,123,164
38,123,35
40,123,33
41,123,43
42,123,34
43,123,22
44,123,12
45,123,9
46,123,31
47,123,35
48,123,10
49,123,2
50,123,17
51,123,27
52,123,47
53,123,37
54,123,50
55,123,6
56,123,1
57,123,49
58,123,16
59,123,87
60,123,136
61,123,8
62,123,20
63,123,21
65,123,10
66,123,13
67,123,24
68,123,8
69,123,15
70,123,149
71,123,44
72,123,75
73,123,16
74,123,65
75,123,7
76,123,7
77,123,20
78,123,111
79,123,213
80,123,70
81,123,76
82,123,38
83,123,261
84,123,49
85,123,94
86,123,116
87,123,25
88,123,32
89,123,12
90,123,16
91,123,113
92,123,22
93,123,50
94,123,24
95,123,81
96,123,3
97,123,25
98,123,26
100,123,8
101,123,12
102,123,145
103,123,12
104,123,56
105,123,24
106,123,111
107,123,6
108,123,6
109,123,25
110,123,102
111,123,9
112,123,36
113,123,64
114,123,83
115,123,31
116,123,21
117,123,42
118,123,27
119,123,43
120,123,107
121,123,48
122,123,99
1,124,86
2,124,34
3,124,11
4,124,9
5,124,12
6,124,100
7,124,5
8,124,81
9,124,32
11,124,24
12,124,11
13,124,7
14,124,127
15,124,168
16,124,6
17,124,95
18,124,350
19,124,7
20,124,113
21,124,1
23,124,28
24,124,299
25,124,12
26,124,139
27,124,71
28,124,80
29,124,111
31,124,48
32,124,26
34,124,66
35,124,197
36,124,69
38,124,53
40,124,66
41,124,13
42,124,11
43,124,63
44,124,12
45,124,0
46,124,16
47,124,22
48,124,9
49,124,4
50,124,11
51,124,33
52,124,54
53,124,27
54,124,430
55,124,5
56,124,8
57,124,26
58,124,5
59,124,31
60,124,292
61,124,12
62,124,25
63,124,12
65,124,28
66,124,7
67,124,8
68,124,5
69,124,2
70,124,128
71,124,84
72,124,164
73,124,5
74,124,335
75,124,2
76,124,8
77,124,15
78,124,353
79,124,217
80,124,246
81,124,47
82,124,18
83,124,100
84,124,90
85,124,28
86,124,145
87,124,219
88,124,159
89,124,4
90,124,13
91,124,145
92,124,11
93,124,85
94,124,6
95,124,234
96,124,7
97,124,15
98,124,27
100,124,15
101,124,10
102,124,214
103,124,6
104,124,105
105,124,11
106,124,222
107,124,2
108,124,9
109,124,17
110,124,136
111,124,8
112,124,16
113,124,71
114,124,87
115,124,70
116,124,7
117,124,27
118,124,35
119,124,20
120,124,119
121,124,157
122,124,48
123,124,83
1,125,90
2,125,6
3,125,8
4,125,2
5,125,9
6,125,93
7,125,0
8,125,63
9,125,7
11,125,8
12,125,3
13,125,3
14,125,71
15,125,16
16,125,3
17,125,47
18,125,74
19,125,7
20,125,101
21,125,7
23,125,8
24,125,58
25,125,8
26,125,195
27,125,16
28,125,39
29,125,1
31,125,35
32,125,5
34,125,144
35,125,207
36,125,249
38,125,16
40,125,1
41,125,22
42,125,0
43,125,4
44,125,1
45,125,3
46,125,16
47,125,10
48,125,5
49,125,2
50,125,1
51,125,94
52,125,69
53,125,30
54,125,61
55,125,0
56,125,1
57,125,8
58,125,0
59,125,122
60,125,68
61,125,5
62,125,7
63,125,80
65,125,14
66,125,1
67,125,7
68,125,1
69,125,7
70,125,254
71,125,146
72,125,36
73,125,3
74,125,31
75,125,1
76,125,3
77,125,0
78,125,70
79,125,579
80,125,77
81,125,158
82,125,6
83,125,509
84,125,65
85,125,55
86,125,16
87,125,25
88,125,11
89,125,1
90,125,5
91,125,136
92,125,3
93,125,201
94,125,31
95,125,160
96,125,5
97,125,7
98,125,6
100,125,5
101,125,8
102,125,294
103,125,2
104,125,29
105,125,10
106,125,125
107,125,3
108,125,10
109,125,2
110,125,157
111,125,29
112,125,4
113,125,148
114,125,73
115,125,7
116,125,5
117,125,24
118,125,28
119,125,82
120,125,55
121,125,123
122,125,147
123,125,101
124,125,52
1,126,156
2,126,51
3,126,16
4,126,28
5,126,40
6,126,143
7,126,13
8,126,289
9,126,44
11,126,66
12,126,33
13,126,24
14,126,108
15,126,196
16,126,9
17,126,305
18,126,234
19,126,8
20,126,86
21,126,42
23,126,81
24,126,133
25,126,23
26,126,57
27,126,181
28,126,190
29,126,238
31,126,113
32,126,31
34,126,34
35,126,99
36,126,145
38,126,319
40,126,24
41,126,42
42,126,61
43,126,44
44,126,40
45,126,6
46,126,27
47,126,48
48,126,9
49,126,5
50,126,18
51,126,29
52,126,59
53,126,82
54,126,194
55,126,6
56,126,3
57,126,226
58,126,36
59,126,8
60,126,187
61,126,20
62,126,40
63,126,48
65,126,25
66,126,27
67,126,26
68,126,7
69,126,29
70,126,60
71,126,149
72,126,130
73,126,14
74,126,199
75,126,11
76,126,13
77,126,45
78,126,107
79,126,58
80,126,148
81,126,40
82,126,78
83,126,46
84,126,176
85,126,28
86,126,210
87,126,121
88,126,161
89,126,22
90,126,46
91,126,311
92,126,77
93,126,172
94,126,20
95,126,66
96,126,12
97,126,30
98,126,40
100,126,37
101,126,19
102,126,92
103,126,16
104,126,88
105,126,61
106,126,84
107,126,14
108,126,5
109,126,65
110,126,150
111,126,35
112,126,76
113,126,62
114,126,138
115,126,50
116,126,16
117,126,46
118,126,38
119,126,116
120,126,290
121,126,102
122,126,14
123,126,66
124,126,130
125,126,69
1,127,4
2,127,557
3,127,417
4,127,381
5,127,353
6,127,15
7,127,195
8,127,21
9,127,237
11,127,501
12,127,1090
13,127,737
14,127,6
15,127,43
16,127,1176
17,127,36
18,127,21
19,127,113
20,127,8
21,127,8
23,127,28
24,127,19
25,127,15
26,127,3
27,127,176
28,127,81
29,127,21
31,127,124
32,127,151
34,127,1
35,127,30
36,127,4
38,127,46
40,127,259
41,127,32
42,127,32
43,127,72
44,127,29
45,127,132
46,127,244
47,127,84
48,127,852
49,127,168
50,127,1115
51,127,1
52,127,426
53,127,295
54,127,21
55,127,665
56,127,1071
57,127,213
58,127,952
59,127,0
60,127,2
61,127,892
62,127,602
63,127,10
65,127,338
66,127,429
67,127,1475
68,127,870
69,127,325
70,127,1
71,127,17
72,127,28
73,127,81
74,127,4
75,127,889
76,127,1448
77,127,553
78,127,10
79,127,13
80,127,4
81,127,4
82,127,439
83,127,3
84,127,9
85,127,2
86,127,50
87,127,12
88,127,18
89,127,343
90,127,287
91,127,64
92,127,845
93,127,35
94,127,176
95,127,13
96,127,824
97,127,1674
98,127,1020
100,127,968
101,127,350
102,127,7
103,127,429
104,127,8
105,127,553
106,127,7
107,127,547
108,127,1594
109,127,677
110,127,4
112,127,1021
113,127,3
114,127,14
115,127,450
116,127,259
117,127,9
118,127,62
120,127,28
121,127,21
122,127,1
123,127,3
124,127,10
126,127,8
